U-2, U-1,..................,U-n     Y-2, Y-1,................,Y-n,.................Yk
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.411766252423023754e-02
0.000000000000000000e+00,3.750000000000000000e-01,0.000000000000000000e+00,4.411766252423023754e-02,8.304501181031574697e-02
3.750000000000000000e-01,3.750000000000000000e-01,4.411766252423023754e-02,8.304501181031574697e-02,1.173926729450970596e-01
3.750000000000000000e-01,3.750000000000000000e-01,8.304501181031574697e-02,1.173926729450970596e-01,1.476994327699041043e-01
3.750000000000000000e-01,3.750000000000000000e-01,1.173926729450970596e-01,1.476994327699041043e-01,1.744406914388514918e-01
3.750000000000000000e-01,3.750000000000000000e-01,1.476994327699041043e-01,1.744406914388514918e-01,1.980359196761580232e-01
3.750000000000000000e-01,3.750000000000000000e-01,1.744406914388514918e-01,1.980359196761580232e-01,2.188552387090755835e-01
3.750000000000000000e-01,3.750000000000000000e-01,1.980359196761580232e-01,2.188552387090755835e-01,2.372252260910616140e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.188552387090755835e-01,2.372252260910616140e-01,2.534340384869316898e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.372252260910616140e-01,2.534340384869316898e-01,2.677359317774052339e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.534340384869316898e-01,2.677359317774052339e-01,2.803552493866466322e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.677359317774052339e-01,2.803552493866466322e-01,2.914899413948007778e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.803552493866466322e-01,2.914899413948007778e-01,3.013146696372897559e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.914899413948007778e-01,3.013146696372897559e-01,3.099835474983094197e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.013146696372897559e-01,3.099835474983094197e-01,3.176325573756796916e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.099835474983094197e-01,3.176325573756796916e-01,3.243816837380652518e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.176325573756796916e-01,3.243816837380652518e-01,3.303367952342877722e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.243816837380652518e-01,3.303367952342877722e-01,3.355913053780135713e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.303367952342877722e-01,3.355913053780135713e-01,3.402276378577716587e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.355913053780135713e-01,3.402276378577716587e-01,3.443185194575581476e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.402276378577716587e-01,3.443185194575581476e-01,3.479281208691344940e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.443185194575581476e-01,3.479281208691344940e-01,3.511130632911135807e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.479281208691344940e-01,3.511130632911135807e-01,3.539233066046245657e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.511130632911135807e-01,3.539233066046245657e-01,3.564029330577224708e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.539233066046245657e-01,3.564029330577224708e-01,3.585908387516323903e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.564029330577224708e-01,3.585908387516323903e-01,3.605213437756705774e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.585908387516323903e-01,3.605213437756705774e-01,3.622247305615866053e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.605213437756705774e-01,3.622247305615866053e-01,3.637277189021007606e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.622247305615866053e-01,3.637277189021007606e-01,3.650538850849073813e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.637277189021007606e-01,3.650538850849073813e-01,3.662240317167955728e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.650538850849073813e-01,3.662240317167955728e-01,3.672565140390498528e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.662240317167955728e-01,3.672565140390498528e-01,3.681675278528035999e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.672565140390498528e-01,3.681675278528035999e-01,3.689713635708216644e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.681675278528035999e-01,3.689713635708216644e-01,3.696806303808375938e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.689713635708216644e-01,3.696806303808375938e-01,3.703064540367340118e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.696806303808375938e-01,3.703064540367340118e-01,3.708586513801719886e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.703064540367340118e-01,3.708586513801719886e-01,3.713458843302643864e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.708586513801719886e-01,3.713458843302643864e-01,3.717757957568164073e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.713458843302643864e-01,3.717757957568164073e-01,3.721551293684800532e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.717757957568164073e-01,3.721551293684800532e-01,3.724898354964185088e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.721551293684800532e-01,3.724898354964185088e-01,3.727851644328348257e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.724898354964185088e-01,3.727851644328348257e-01,3.730457487884962786e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.727851644328348257e-01,3.730457487884962786e-01,3.732756761611387697e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.730457487884962786e-01,3.732756761611387697e-01,3.734785532546467945e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.732756761611387697e-01,3.734785532546467945e-01,3.736575624548009733e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.734785532546467945e-01,3.736575624548009733e-01,3.738155117490546409e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.736575624548009733e-01,3.738155117490546409e-01,3.739548787733961155e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.738155117490546409e-01,3.739548787733961155e-01,3.740778496772268480e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.739548787733961155e-01,3.740778496772268480e-01,3.741863534159010074e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.740778496772268480e-01,3.741863534159010074e-01,3.742820920088487657e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.741863534159010074e-01,3.742820920088487657e-01,3.743665672379203335e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.742820920088487657e-01,3.743665672379203335e-01,3.744411042047482430e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.743665672379203335e-01,3.744411042047482430e-01,3.745068721166551762e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.744411042047482430e-01,3.745068721166551762e-01,3.745649026271613002e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.745068721166551762e-01,3.745649026271613002e-01,3.746161060187843117e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.745649026271613002e-01,3.746161060187843117e-01,3.746612854819810767e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.746161060187843117e-01,3.746612854819810767e-01,3.747011497142135883e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.746612854819810767e-01,3.747011497142135883e-01,3.747363240367716508e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.747011497142135883e-01,3.747363240367716508e-01,3.747673602037346341e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.747363240367716508e-01,3.747673602037346341e-01,3.747947450569372729e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.747673602037346341e-01,3.747947450569372729e-01,3.748189081627043562e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.747947450569372729e-01,3.748189081627043562e-01,3.748402285501458708e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.748189081627043562e-01,3.748402285501458708e-01,3.748590406567119393e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.748402285501458708e-01,3.748590406567119393e-01,3.748756395742702252e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.748590406567119393e-01,3.748756395742702252e-01,3.748902856779981474e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.748756395742702252e-01,3.748902856779981474e-01,3.749032087106992095e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.748902856779981474e-01,3.749032087106992095e-01,3.749146113866119179e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749032087106992095e-01,3.749146113866119179e-01,3.749246725712407913e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749146113866119179e-01,3.749246725712407913e-01,3.749335500870897842e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749246725712407913e-01,3.749335500870897842e-01,3.749413831893094740e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749335500870897842e-01,3.749413831893094740e-01,3.749482947500915042e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749413831893094740e-01,3.749482947500915042e-01,3.749543931860757073e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749482947500915042e-01,3.749543931860757073e-01,3.749597741590030009e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749543931860757073e-01,3.749597741590030009e-01,3.749645220762917175e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749597741590030009e-01,3.749645220762917175e-01,3.749687114150759282e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749645220762917175e-01,3.749687114150759282e-01,3.749724078904736468e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749687114150759282e-01,3.749724078904736468e-01,3.749756694864129214e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749724078904736468e-01,3.749756694864129214e-01,3.749785473651828793e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749756694864129214e-01,3.749785473651828793e-01,3.749810866699798129e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749785473651828793e-01,3.749810866699798129e-01,3.749833272330359568e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749810866699798129e-01,3.749833272330359568e-01,3.749853042004384629e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749833272330359568e-01,3.749853042004384629e-01,3.749870485834406741e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749853042004384629e-01,3.749870485834406741e-01,3.749885877449131710e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749870485834406741e-01,3.749885877449131710e-01,3.749899458285653742e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749885877449131710e-01,3.749899458285653742e-01,3.749911441376703181e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749899458285653742e-01,3.749911441376703181e-01,3.749922014692335104e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749911441376703181e-01,3.749922014692335104e-01,3.749931344088480722e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749922014692335104e-01,3.749931344088480722e-01,3.749939575908608491e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749931344088480722e-01,3.749939575908608491e-01,3.749946839279310051e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749939575908608491e-01,3.749946839279310051e-01,3.749953248135811101e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749946839279310051e-01,3.749953248135811101e-01,3.749958903009194544e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749953248135811101e-01,3.749958903009194544e-01,3.749963892603356830e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749958903009194544e-01,3.749963892603356830e-01,3.749968295186441036e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749963892603356830e-01,3.749968295186441036e-01,3.749972179818573670e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749968295186441036e-01,3.749972179818573670e-01,3.749975607435161451e-01
3.750000000000000000e-01,3.750000000000000000e-01,3.749972179818573670e-01,3.749975607435161451e-01,3.455860881641203974e-01
3.750000000000000000e-01,1.250000000000000000e-01,3.749975607435161451e-01,3.455860881641203974e-01,3.196347888293594730e-01
1.250000000000000000e-01,1.250000000000000000e-01,3.455860881641203974e-01,3.196347888293594730e-01,2.967365835339821900e-01
1.250000000000000000e-01,1.250000000000000000e-01,3.196347888293594730e-01,2.967365835339821900e-01,2.765322847439433684e-01
