Time (sec), Heater 1 (%), Temperature 1 (degC)
1.565217391304347949e-02,3.750000000000000000e-01,3.681675278528035999e-01
1.608695652173913054e-02,3.750000000000000000e-01,3.689713635708216644e-01
1.652173913043478160e-02,3.750000000000000000e-01,3.696806303808375938e-01
1.695652173913043612e-02,3.750000000000000000e-01,3.703064540367340118e-01
1.739130434782608717e-02,3.750000000000000000e-01,3.708586513801719886e-01
1.782608695652173822e-02,3.750000000000000000e-01,3.713458843302643864e-01
1.826086956521739274e-02,3.750000000000000000e-01,3.717757957568164073e-01
1.869565217391304379e-02,3.750000000000000000e-01,3.721551293684800532e-01
1.913043478260869484e-02,3.750000000000000000e-01,3.724898354964185088e-01
1.956521739130434936e-02,3.750000000000000000e-01,3.727851644328348257e-01
2.000000000000000042e-02,3.750000000000000000e-01,3.730457487884962786e-01
2.043478260869565147e-02,3.750000000000000000e-01,3.732756761611387697e-01
2.086956521739130599e-02,3.750000000000000000e-01,3.734785532546467945e-01
2.130434782608695704e-02,3.750000000000000000e-01,3.736575624548009733e-01
2.173913043478260809e-02,3.750000000000000000e-01,3.738155117490546409e-01
2.217391304347825914e-02,3.750000000000000000e-01,3.739548787733961155e-01
2.260869565217391366e-02,3.750000000000000000e-01,3.740778496772268480e-01
2.304347826086956472e-02,3.750000000000000000e-01,3.741863534159010074e-01
2.347826086956521577e-02,3.750000000000000000e-01,3.742820920088487657e-01
2.391304347826087029e-02,3.750000000000000000e-01,3.743665672379203335e-01
2.434782608695652134e-02,3.750000000000000000e-01,3.744411042047482430e-01
2.478260869565217239e-02,3.750000000000000000e-01,3.745068721166551762e-01
2.521739130434782691e-02,3.750000000000000000e-01,3.745649026271613002e-01
2.565217391304347797e-02,3.750000000000000000e-01,3.746161060187843117e-01
2.608695652173912902e-02,3.750000000000000000e-01,3.746612854819810767e-01
2.652173913043478354e-02,3.750000000000000000e-01,3.747011497142135883e-01
2.695652173913043459e-02,3.750000000000000000e-01,3.747363240367716508e-01
2.739130434782608564e-02,3.750000000000000000e-01,3.747673602037346341e-01
2.782608695652174016e-02,3.750000000000000000e-01,3.747947450569372729e-01
2.826086956521739121e-02,3.750000000000000000e-01,3.748189081627043562e-01
2.869565217391304227e-02,3.750000000000000000e-01,3.748402285501458708e-01
2.913043478260869679e-02,3.750000000000000000e-01,3.748590406567119393e-01
2.956521739130434784e-02,3.750000000000000000e-01,3.748756395742702252e-01
2.999999999999999889e-02,3.750000000000000000e-01,3.748902856779981474e-01
3.043478260869565341e-02,3.750000000000000000e-01,3.749032087106992095e-01
3.086956521739130446e-02,3.750000000000000000e-01,3.749146113866119179e-01
3.130434782608695898e-02,3.750000000000000000e-01,3.749246725712407913e-01
3.173913043478261004e-02,3.750000000000000000e-01,3.749335500870897842e-01
3.217391304347826109e-02,3.750000000000000000e-01,3.749413831893094740e-01
3.260869565217391214e-02,3.750000000000000000e-01,3.749482947500915042e-01
3.304347826086956319e-02,3.750000000000000000e-01,3.749543931860757073e-01
3.347826086956521424e-02,3.750000000000000000e-01,3.749597741590030009e-01
3.391304347826087223e-02,3.750000000000000000e-01,3.749645220762917175e-01
3.434782608695652328e-02,3.750000000000000000e-01,3.749687114150759282e-01
3.478260869565217434e-02,3.750000000000000000e-01,3.749724078904736468e-01
3.521739130434782539e-02,3.750000000000000000e-01,3.749756694864129214e-01
3.565217391304347644e-02,3.750000000000000000e-01,3.749785473651828793e-01
3.608695652173912749e-02,3.750000000000000000e-01,3.749810866699798129e-01
3.652173913043478548e-02,3.750000000000000000e-01,3.749833272330359568e-01
3.695652173913043653e-02,3.750000000000000000e-01,3.749853042004384629e-01
3.739130434782608758e-02,3.750000000000000000e-01,3.749870485834406741e-01
3.782608695652173864e-02,3.750000000000000000e-01,3.749885877449131710e-01
3.826086956521738969e-02,3.750000000000000000e-01,3.749899458285653742e-01
3.869565217391304074e-02,3.750000000000000000e-01,3.749911441376703181e-01
3.913043478260869873e-02,3.750000000000000000e-01,3.749922014692335104e-01
3.956521739130434978e-02,3.750000000000000000e-01,3.749931344088480722e-01
4.000000000000000083e-02,3.750000000000000000e-01,3.749939575908608491e-01
4.043478260869565188e-02,3.750000000000000000e-01,3.749946839279310051e-01
4.086956521739130294e-02,3.750000000000000000e-01,3.749953248135811101e-01
4.130434782608695399e-02,3.750000000000000000e-01,3.749958903009194544e-01
4.173913043478261198e-02,3.750000000000000000e-01,3.749963892603356830e-01
4.217391304347826303e-02,3.750000000000000000e-01,3.749968295186441036e-01
4.260869565217391408e-02,3.750000000000000000e-01,3.749972179818573670e-01
4.304347826086956513e-02,3.750000000000000000e-01,3.749975607435161451e-01
4.347826086956521618e-02,1.250000000000000000e-01,3.455860881641203974e-01
4.391304347826086724e-02,1.250000000000000000e-01,3.196347888293594730e-01
4.434782608695651829e-02,1.250000000000000000e-01,2.967365835339821900e-01
4.478260869565217628e-02,1.250000000000000000e-01,2.765322847439433684e-01
4.521739130434782733e-02,1.250000000000000000e-01,2.587049622821444572e-01
4.565217391304347838e-02,1.250000000000000000e-01,2.429749718746747611e-01
4.608695652173912943e-02,1.250000000000000000e-01,2.290955685739662906e-01
4.652173913043478048e-02,1.250000000000000000e-01,2.168490362498117219e-01
4.695652173913043154e-02,1.250000000000000000e-01,2.060432724343811972e-01
4.739130434782608953e-02,1.250000000000000000e-01,1.965087749501778225e-01
4.782608695652174058e-02,1.250000000000000000e-01,1.880959830523513121e-01
4.826086956521739163e-02,1.250000000000000000e-01,1.806729313777984680e-01
4.869565217391304268e-02,1.250000000000000000e-01,1.741231799002518621e-01
4.913043478260869373e-02,1.250000000000000000e-01,1.683439874200636788e-01
4.956521739130434479e-02,1.250000000000000000e-01,1.632446999375446739e-01
5.000000000000000278e-02,1.250000000000000000e-01,1.587453286294396859e-01
5.043478260869565383e-02,1.250000000000000000e-01,1.547752951222882423e-01
5.086956521739130488e-02,1.250000000000000000e-01,1.512723243806839979e-01
5.130434782608695593e-02,1.250000000000000000e-01,1.481814678439743738e-01
5.173913043478260698e-02,1.250000000000000000e-01,1.454542414880541368e-01
5.217391304347825803e-02,1.250000000000000000e-01,1.430478652916539195e-01
5.260869565217391602e-02,1.250000000000000000e-01,1.409245921771831445e-01
5.304347826086956708e-02,1.250000000000000000e-01,1.390511158997089214e-01
5.347826086956521813e-02,1.250000000000000000e-01,1.373980485960551723e-01
5.391304347826086918e-02,1.250000000000000000e-01,1.359394597987136633e-01
5.434782608695652023e-02,1.250000000000000000e-01,1.346524696834123236e-01
5.478260869565217128e-02,1.250000000000000000e-01,1.335168901699111399e-01
5.521739130434782927e-02,1.250000000000000000e-01,1.325149082462336037e-01
5.565217391304348032e-02,1.250000000000000000e-01,1.316308065488711043e-01
5.608695652173913138e-02,1.250000000000000000e-01,1.308507168159041834e-01
5.652173913043478243e-02,1.250000000000000000e-01,1.301624023456392498e-01
5.695652173913043348e-02,1.250000000000000000e-01,1.295550660483466565e-01
5.739130434782608453e-02,1.250000000000000000e-01,1.290191810801472883e-01
5.782608695652174252e-02,1.250000000000000000e-01,1.285463414023243489e-01
5.826086956521739357e-02,1.250000000000000000e-01,1.281291299218923485e-01
5.869565217391304462e-02,1.250000000000000000e-01,1.277610021450405753e-01
5.913043478260869568e-02,1.250000000000000000e-01,1.274361835184066594e-01
5.956521739130434673e-02,1.250000000000000000e-01,1.271495788478473332e-01
5.999999999999999778e-02,1.250000000000000000e-01,1.268966923738243657e-01
6.043478260869564883e-02,1.250000000000000000e-01,1.266735572496864581e-01
6.086956521739130682e-02,1.250000000000000000e-01,1.264766733166236001e-01
6.130434782608695787e-02,1.250000000000000000e-01,1.263029521992152238e-01
6.173913043478260892e-02,1.250000000000000000e-01,1.261496688603254424e-01
6.217391304347825998e-02,1.250000000000000000e-01,1.260144188554227218e-01
6.260869565217391797e-02,1.250000000000000000e-01,1.258950806158026792e-01
6.304347826086956208e-02,1.250000000000000000e-01,1.257897821690791007e-01
6.347826086956522007e-02,1.250000000000000000e-01,1.256968717749112341e-01
6.391304347826086418e-02,1.250000000000000000e-01,1.256148920153513648e-01
6.434782608695652217e-02,1.250000000000000000e-01,1.255425569333867564e-01
6.478260869565218016e-02,1.250000000000000000e-01,1.254787318610650348e-01
6.521739130434782428e-02,1.250000000000000000e-01,1.254224156207811858e-01
6.565217391304348227e-02,1.250000000000000000e-01,1.253727248205307176e-01
6.608695652173912638e-02,1.250000000000000000e-01,1.253288799967803291e-01
6.652173913043478437e-02,1.250000000000000000e-01,1.252901933875887885e-01
6.695652173913042848e-02,1.250000000000000000e-01,1.252560581441844734e-01
6.739130434782608647e-02,1.250000000000000000e-01,1.252259388117689387e-01
6.782608695652174446e-02,1.250000000000000000e-01,1.251993629302257938e-01
6.826086956521738858e-02,1.250000000000000000e-01,1.251759136229818326e-01
6.869565217391304657e-02,1.250000000000000000e-01,1.251552230577666069e-01
6.913043478260869068e-02,1.250000000000000000e-01,1.251369666766943278e-01
6.956521739130434867e-02,1.250000000000000000e-01,1.251208581051599655e-01
7.000000000000000666e-02,1.250000000000000000e-01,1.251066446596884596e-01
7.043478260869565077e-02,1.250000000000000000e-01,1.250941033842724315e-01
7.086956521739130876e-02,1.250000000000000000e-01,1.250830375530230243e-01
7.130434782608695288e-02,1.250000000000000000e-01,1.250732735842735310e-01
7.173913043478261087e-02,1.250000000000000000e-01,1.250646583177298377e-01
7.217391304347825498e-02,1.250000000000000000e-01,1.250570566119560134e-01
7.260869565217391297e-02,1.250000000000000000e-01,1.250503492245085280e-01
7.304347826086957096e-02,1.250000000000000000e-01,1.250444309414666111e-01
7.347826086956521507e-02,1.250000000000000000e-01,1.250392089270178642e-01
7.391304347826087306e-02,1.250000000000000000e-01,1.250346012672101381e-01
7.434782608695651718e-02,1.250000000000000000e-01,1.250305356850268390e-01
7.478260869565217517e-02,1.250000000000000000e-01,1.250269484066298120e-01
7.521739130434781928e-02,1.250000000000000000e-01,1.250237831609853911e-01
7.565217391304347727e-02,1.250000000000000000e-01,1.250209902971815001e-01
7.608695652173913526e-02,1.250000000000000000e-01,1.250185260055898251e-01
7.652173913043477937e-02,1.250000000000000000e-01,1.250163516306559974e-01
7.695652173913043737e-02,1.250000000000000000e-01,1.250144330645379109e-01
7.739130434782608148e-02,1.250000000000000000e-01,1.250127402120807529e-01
7.782608695652173947e-02,1.250000000000000000e-01,1.250112465187362409e-01
7.826086956521739746e-02,1.250000000000000000e-01,1.250099285540204608e-01
7.869565217391304157e-02,1.250000000000000000e-01,1.250087656439771433e-01
7.913043478260869956e-02,1.250000000000000000e-01,1.250077395468801034e-01
7.956521739130434367e-02,1.250000000000000000e-01,1.250068341670886041e-01
8.000000000000000167e-02,1.250000000000000000e-01,1.250060353025666815e-01
8.043478260869564578e-02,1.250000000000000000e-01,1.250053304221061257e-01
8.086956521739130377e-02,1.250000000000000000e-01,1.250047084687586352e-01
8.130434782608696176e-02,1.250000000000000000e-01,1.250041596863931681e-01
8.173913043478260587e-02,1.250000000000000000e-01,1.250036754666589423e-01
8.217391304347826386e-02,1.250000000000000000e-01,1.250032482139522561e-01
8.260869565217390798e-02,1.250000000000000000e-01,1.250028712262699071e-01
8.304347826086956597e-02,1.250000000000000000e-01,1.250025385900795927e-01
8.347826086956522396e-02,1.250000000000000000e-01,1.250022450875587221e-01
8.391304347826086807e-02,1.250000000000000000e-01,1.250019861147462219e-01
8.434782608695652606e-02,1.250000000000000000e-01,1.250017576093233884e-01
8.478260869565217017e-02,1.250000000000000000e-01,1.250015559868914994e-01
8.521739130434782816e-02,1.250000000000000000e-01,1.250013780847457068e-01
8.565217391304347228e-02,1.250000000000000000e-01,1.250012211122641104e-01
8.608695652173913027e-02,1.250000000000000000e-01,1.250010826071333014e-01
8.652173913043478826e-02,1.250000000000000000e-01,1.250009603967237592e-01
8.695652173913043237e-02,1.250000000000000000e-01,1.250008525640094736e-01
8.739130434782609036e-02,1.250000000000000000e-01,1.250007574174968605e-01
8.782608695652173447e-02,1.250000000000000000e-01,1.250006734646915973e-01
8.826086956521739246e-02,1.250000000000000000e-01,1.250005993886869893e-01
8.869565217391303658e-02,1.250000000000000000e-01,1.250005340275064103e-01
8.913043478260869457e-02,1.250000000000000000e-01,1.250004763558765219e-01
8.956521739130435256e-02,1.250000000000000000e-01,1.250004254691442496e-01
8.999999999999999667e-02,1.250000000000000000e-01,1.250003805690863834e-01
9.043478260869565466e-02,1.250000000000000000e-01,1.250003409513882335e-01
9.086956521739129877e-02,1.250000000000000000e-01,1.250003059945957729e-01
9.130434782608695676e-02,1.250000000000000000e-01,1.250002751503671294e-01
9.173913043478261475e-02,1.250000000000000000e-01,1.250002479348712725e-01
9.217391304347825887e-02,1.250000000000000000e-01,1.250002239211984167e-01
9.260869565217391686e-02,1.250000000000000000e-01,1.250002027326635734e-01
9.304347826086956097e-02,1.250000000000000000e-01,1.250001840368975548e-01
9.347826086956521896e-02,1.250000000000000000e-01,1.250001675406334223e-01
9.391304347826086307e-02,1.250000000000000000e-01,1.250001529851062221e-01
9.434782608695652106e-02,1.250000000000000000e-01,1.250001401419939817e-01
9.478260869565217905e-02,1.250000000000000000e-01,1.250001288098361307e-01
9.521739130434782317e-02,1.250000000000000000e-01,1.250001188108733341e-01
9.565217391304348116e-02,1.250000000000000000e-01,1.250001099882590838e-01
9.608695652173912527e-02,1.250000000000000000e-01,1.250001022035994447e-01
9.652173913043478326e-02,1.250000000000000000e-01,1.250000953347821242e-01
9.695652173913044125e-02,1.250000000000000000e-01,1.250000892740609770e-01
9.739130434782608536e-02,1.250000000000000000e-01,1.250000839263658292e-01
9.782608695652174335e-02,1.250000000000000000e-01,1.250000792078112821e-01
9.826086956521738747e-02,1.250000000000000000e-01,1.250000750443808206e-01
9.869565217391304546e-02,1.250000000000000000e-01,1.250000713707656863e-01
9.913043478260868957e-02,1.250000000000000000e-01,1.250000681293405580e-01
9.956521739130434756e-02,1.250000000000000000e-01,1.250000652692595804e-01
1.000000000000000056e-01,6.250000000000000000e-01,1.838236127779657170e-01
1.004347826086956497e-01,6.250000000000000000e-01,2.357267429327064012e-01
1.008695652173913077e-01,6.250000000000000000e-01,2.815236224810069854e-01
1.013043478260869518e-01,6.250000000000000000e-01,3.219326338471545923e-01
1.017391304347826098e-01,6.250000000000000000e-01,3.575876438761083076e-01
1.021739130434782677e-01,6.250000000000000000e-01,3.890479468428322263e-01
1.026086956521739119e-01,6.250000000000000000e-01,4.168070376958238898e-01
1.030434782608695699e-01,6.250000000000000000e-01,4.413003531543459590e-01
1.034782608695652140e-01,6.250000000000000000e-01,4.629121020883359972e-01
1.039130434782608720e-01,6.250000000000000000e-01,4.819812923242095537e-01
1.043478260869565161e-01,6.250000000000000000e-01,4.988070484146862604e-01
1.047826086956521741e-01,6.250000000000000000e-01,5.136533037886362729e-01
1.052173913043478320e-01,6.250000000000000000e-01,5.267529408832981597e-01
1.056521739130434762e-01,6.250000000000000000e-01,5.383114442021172952e-01
1.060869565217391342e-01,6.250000000000000000e-01,5.485101236010754278e-01
1.065217391304347783e-01,6.250000000000000000e-01,5.575089583648620284e-01
1.069565217391304363e-01,6.250000000000000000e-01,5.654491066858501336e-01
1.073913043478260804e-01,6.250000000000000000e-01,5.724551199102514421e-01
1.078260869565217384e-01,6.250000000000000000e-01,5.786368962847232567e-01
1.082608695652173963e-01,6.250000000000000000e-01,5.840914048504335376e-01
1.086956521739130405e-01,6.250000000000000000e-01,5.889042065260604586e-01
1.091304347826086985e-01,6.250000000000000000e-01,5.931507962398487876e-01
1.095652173913043426e-01,6.250000000000000000e-01,5.968977871637796140e-01
1.100000000000000006e-01,6.250000000000000000e-01,6.002039556260716502e-01
1.104347826086956585e-01,6.250000000000000000e-01,6.031211630927998391e-01
1.108695652173913027e-01,6.250000000000000000e-01,6.056951696810894958e-01
1.113043478260869606e-01,6.250000000000000000e-01,6.079663519648744741e-01
1.117391304347826048e-01,6.250000000000000000e-01,6.099703363329199712e-01
1.121739130434782628e-01,6.250000000000000000e-01,6.117385578341365537e-01
1.126086956521739069e-01,6.250000000000000000e-01,6.132987532763866101e-01
1.130434782608695649e-01,6.250000000000000000e-01,6.146753963136659671e-01
1.134782608695652228e-01,6.250000000000000000e-01,6.158900813465595370e-01
1.139130434782608670e-01,6.250000000000000000e-01,6.169618622579362555e-01
1.143478260869565249e-01,6.250000000000000000e-01,6.179075512973862816e-01
1.147826086956521691e-01,6.250000000000000000e-01,6.187419828027833635e-01
1.152173913043478271e-01,6.250000000000000000e-01,6.194782458957808213e-01
1.156521739130434850e-01,6.250000000000000000e-01,6.201278898013666829e-01
1.160869565217391292e-01,6.250000000000000000e-01,6.207011050121777895e-01
1.165217391304347871e-01,6.250000000000000000e-01,6.212068831393641188e-01
1.169565217391304313e-01,6.250000000000000000e-01,6.216531579574696709e-01
1.173913043478260892e-01,6.250000000000000000e-01,6.220469298557981253e-01
1.178260869565217334e-01,6.250000000000000000e-01,6.223943756484409118e-01
1.182608695652173914e-01,6.250000000000000000e-01,6.227009454654786058e-01
1.186956521739130493e-01,6.250000000000000000e-01,6.229714482452176627e-01
1.191304347826086935e-01,6.250000000000000000e-01,6.232101271685169808e-01
1.195652173913043514e-01,6.250000000000000000e-01,6.234207262184869869e-01
1.199999999999999956e-01,6.250000000000000000e-01,6.236065489096368486e-01
1.204347826086956535e-01,6.250000000000000000e-01,6.237705101077103409e-01
1.208695652173912977e-01,6.250000000000000000e-01,6.239151817530692590e-01
1.213043478260869557e-01,6.250000000000000000e-01,6.240428332048565396e-01
1.217391304347826136e-01,6.250000000000000000e-01,6.241554668387865323e-01
1.221739130434782578e-01,6.250000000000000000e-01,6.242548494569600814e-01
1.226086956521739157e-01,6.250000000000000000e-01,6.243425400024072980e-01
1.230434782608695599e-01,6.250000000000000000e-01,6.244199140130959336e-01
1.234782608695652178e-01,6.250000000000000000e-01,6.244881851989978472e-01
1.239130434782608758e-01,6.250000000000000000e-01,6.245484244806759344e-01
1.243478260869565200e-01,6.250000000000000000e-01,6.246015767880389591e-01
1.247826086956521779e-01,6.250000000000000000e-01,6.246484758827710593e-01
1.252173913043478359e-01,6.250000000000000000e-01,6.246898574369463830e-01
1.256521739130434800e-01,6.250000000000000000e-01,6.247263705729835248e-01
1.260869565217391242e-01,6.250000000000000000e-01,6.247585880459572971e-01
1.265217391304347960e-01,6.250000000000000000e-01,6.247870152279930700e-01
1.269565217391304401e-01,6.250000000000000000e-01,6.248120980356717258e-01
1.273913043478260843e-01,6.250000000000000000e-01,6.248342299247999776e-01
1.278260869565217284e-01,6.250000000000000000e-01,6.248537580622660625e-01
1.282608695652174002e-01,6.250000000000000000e-01,6.248709887717949218e-01
1.286956521739130443e-01,6.250000000000000000e-01,6.248861923390262030e-01
1.291304347826086885e-01,6.250000000000000000e-01,6.248996072512891242e-01
1.295652173913043603e-01,6.250000000000000000e-01,6.249114439385800024e-01
1.300000000000000044e-01,6.250000000000000000e-01,6.249218880744249471e-01
1.304347826086956486e-01,6.250000000000000000e-01,6.249311034884057481e-01
1.308695652173912927e-01,6.250000000000000000e-01,6.249392347360358535e-01
1.313043478260869645e-01,6.250000000000000000e-01,6.249464093662977504e-01
1.317391304347826086e-01,6.250000000000000000e-01,6.249527399224111823e-01
1.321739130434782528e-01,6.250000000000000000e-01,6.249583257072170994e-01
1.326086956521739246e-01,6.250000000000000000e-01,6.249632543408693008e-01
1.330434782608695687e-01,6.250000000000000000e-01,6.249676031352683347e-01
1.334782608695652129e-01,6.250000000000000000e-01,6.249714403067969659e-01
1.339130434782608570e-01,6.250000000000000000e-01,6.249748260463811045e-01
1.343478260869565288e-01,6.250000000000000000e-01,6.249778134636611027e-01
1.347826086956521729e-01,6.250000000000000000e-01,6.249804494200846827e-01
1.352173913043478171e-01,6.250000000000000000e-01,6.249827752639878220e-01
1.356521739130434889e-01,6.250000000000000000e-01,6.249848274791964808e-01
1.360869565217391330e-01,6.250000000000000000e-01,6.249866382573218138e-01
1.365217391304347772e-01,6.250000000000000000e-01,6.249882360027264605e-01
1.369565217391304213e-01,6.250000000000000000e-01,6.249896457780835801e-01
1.373913043478260931e-01,6.250000000000000000e-01,6.249908896975161499e-01
1.378260869565217372e-01,6.250000000000000000e-01,6.249919872734861492e-01
1.382608695652173814e-01,6.250000000000000000e-01,6.249929557228715016e-01
1.386956521739130532e-01,6.250000000000000000e-01,6.249938102370350412e-01
1.391304347826086973e-01,6.250000000000000000e-01,6.249945642201204521e-01
1.395652173913043415e-01,6.250000000000000000e-01,6.249952294993136315e-01
1.400000000000000133e-01,6.250000000000000000e-01,6.249958165103662866e-01
1.404347826086956574e-01,6.250000000000000000e-01,6.249963344612950999e-01
1.408695652173913015e-01,6.250000000000000000e-01,6.249967914768206345e-01
1.413043478260869457e-01,6.250000000000000000e-01,6.249971947258137206e-01
1.417391304347826175e-01,6.250000000000000000e-01,6.249975505337487247e-01
1.421739130434782616e-01,6.250000000000000000e-01,6.249978644819267348e-01
1.426086956521739058e-01,6.250000000000000000e-01,6.249981414950248615e-01
1.430434782608695776e-01,6.250000000000000000e-01,6.249983859183468882e-01
1.434782608695652217e-01,6.250000000000000000e-01,6.249986015859838595e-01
1.439130434782608658e-01,6.250000000000000000e-01,6.249987918809576382e-01
1.443478260869565100e-01,6.250000000000000000e-01,6.249989597882874559e-01
1.447826086956521818e-01,6.250000000000000000e-01,6.249991079418137918e-01
1.452173913043478259e-01,6.250000000000000000e-01,6.249992386655136567e-01
1.456521739130434701e-01,6.250000000000000000e-01,6.249993540099545442e-01
1.460869565217391419e-01,6.250000000000000000e-01,6.249994557844612553e-01
1.465217391304347860e-01,6.250000000000000000e-01,6.249995455854965298e-01
1.469565217391304301e-01,6.250000000000000000e-01,6.249996248217041250e-01
1.473913043478260743e-01,6.250000000000000000e-01,6.249996947360050292e-01
1.478260869565217461e-01,6.250000000000000000e-01,6.249997564250939774e-01
1.482608695652173902e-01,6.250000000000000000e-01,6.249998108566431343e-01
1.486956521739130344e-01,6.250000000000000000e-01,6.249998588844805081e-01
1.491304347826087062e-01,6.250000000000000000e-01,6.249999012619841254e-01
1.495652173913043503e-01,6.250000000000000000e-01,6.249999386538991342e-01
1.499999999999999944e-01,2.500000000000000000e-01,5.808823091225350232e-01
1.504347826086956386e-01,2.500000000000000000e-01,5.419549889478021409e-01
1.508695652173913104e-01,2.500000000000000000e-01,5.076073534995082515e-01
1.513043478260869545e-01,2.500000000000000000e-01,4.773006163392490842e-01
1.517391304347825987e-01,2.500000000000000000e-01,4.505593776684321816e-01
1.521739130434782705e-01,2.500000000000000000e-01,4.269641670765347841e-01
1.526086956521739146e-01,2.500000000000000000e-01,4.061448636130959855e-01
1.530434782608695587e-01,2.500000000000000000e-01,3.877748899688852613e-01
1.534782608695652306e-01,2.500000000000000000e-01,3.715660896945816583e-01
1.539130434782608747e-01,2.500000000000000000e-01,3.572642070996078778e-01
1.543478260869565188e-01,2.500000000000000000e-01,3.446448989275721630e-01
1.547826086956521630e-01,2.500000000000000000e-01,3.335102152463642056e-01
1.552173913043478348e-01,2.500000000000000000e-01,3.236854943511807137e-01
1.556521739130434789e-01,2.500000000000000000e-01,3.150166229730776424e-01
1.560869565217391230e-01,2.500000000000000000e-01,3.073676188159278899e-01
1.565217391304347949e-01,2.500000000000000000e-01,3.006184975007957227e-01
1.569565217391304390e-01,2.500000000000000000e-01,2.946633904580320817e-01
1.573913043478260831e-01,2.500000000000000000e-01,2.894088842438288234e-01
1.578260869565217273e-01,2.500000000000000000e-01,2.847725552312965758e-01
1.582608695652173991e-01,2.500000000000000000e-01,2.806816766908268868e-01
1.586956521739130432e-01,2.500000000000000000e-01,2.770720779786478016e-01
1.591304347826086873e-01,2.500000000000000000e-01,2.738871379384897886e-01
1.595652173913043592e-01,2.500000000000000000e-01,2.710768967265855811e-01
1.600000000000000033e-01,2.500000000000000000e-01,2.685972721278466757e-01
1.604347826086956474e-01,2.500000000000000000e-01,2.664093680701358213e-01
1.608695652173912916e-01,2.500000000000000000e-01,2.644788644898026786e-01
1.613043478260869634e-01,2.500000000000000000e-01,2.627754789777440592e-01
1.617391304347826075e-01,2.500000000000000000e-01,2.612724917612217479e-01
1.621739130434782516e-01,2.500000000000000000e-01,2.599463265701726922e-01
1.626086956521739235e-01,2.500000000000000000e-01,2.587761808133646757e-01
1.630434782608695676e-01,2.500000000000000000e-01,2.577436992632399226e-01
1.634782608695652117e-01,2.500000000000000000e-01,2.568326861307769216e-01
1.639130434782608559e-01,2.500000000000000000e-01,2.560288510138978291e-01
1.643478260869565277e-01,2.500000000000000000e-01,2.553195847342986102e-01
1.647826086956521718e-01,2.500000000000000000e-01,2.546937615464169302e-01
1.652173913043478160e-01,2.500000000000000000e-01,2.541415646159331243e-01
1.656521739130434878e-01,2.500000000000000000e-01,2.536543320302121485e-01
1.660869565217391319e-01,2.500000000000000000e-01,2.532244209251641731e-01
1.665217391304347760e-01,2.500000000000000000e-01,2.528450875971806622e-01
1.669565217391304479e-01,2.500000000000000000e-01,2.525103817195481493e-01
1.673913043478260920e-01,2.500000000000000000e-01,2.522150530039901084e-01
1.678260869565217361e-01,2.500000000000000000e-01,2.519544688432035495e-01
