Time (sec), Heater 1 (%), Temperature 1 (degC)
3.403403400000000190e-01,1.097627008000000082e+01,1.142338970000000009e-01
3.503503499999999771e-01,1.097627008000000082e+01,1.140211440000000048e-01
3.603603599999999907e-01,1.097627008000000082e+01,1.137697810000000004e-01
3.703703700000000043e-01,1.097627008000000082e+01,1.134913709999999937e-01
3.803803800000000179e-01,1.097627008000000082e+01,1.131958680000000050e-01
3.903903899999999760e-01,1.097627008000000082e+01,1.128917319999999946e-01
4.004003999999999897e-01,1.097627008000000082e+01,1.125860429999999968e-01
4.104104100000000033e-01,1.097627008000000082e+01,1.122846249999999990e-01
4.204204200000000169e-01,1.097627008000000082e+01,1.119921700000000020e-01
4.304304299999999750e-01,1.097627008000000082e+01,1.117123530000000003e-01
4.404404399999999886e-01,1.097627008000000082e+01,1.114479540000000019e-01
4.504504500000000022e-01,1.097627008000000082e+01,1.112009699999999962e-01
4.604604600000000159e-01,1.097627008000000082e+01,1.109727199999999969e-01
4.704704699999999740e-01,1.097627008000000082e+01,1.107639430000000036e-01
4.804804799999999876e-01,1.097627008000000082e+01,1.105748909999999946e-01
4.904904900000000012e-01,1.097627008000000082e+01,1.104054139999999934e-01
5.005005009999999865e-01,1.097627008000000082e+01,1.102550320000000028e-01
5.105105110000000002e-01,1.097627008000000082e+01,1.101230079999999945e-01
5.205205210000000138e-01,1.097627008000000082e+01,1.100084040000000041e-01
5.305305310000000274e-01,1.097627008000000082e+01,1.099101390000000039e-01
5.405405410000000410e-01,1.097627008000000082e+01,1.098270290000000066e-01
5.505505510000000546e-01,1.097627008000000082e+01,1.097578310000000001e-01
5.605605609999999572e-01,1.097627008000000082e+01,1.097012769999999998e-01
5.705705709999999709e-01,1.097627008000000082e+01,1.096560969999999940e-01
5.805805809999999845e-01,1.097627008000000082e+01,1.096210469999999992e-01
5.905905909999999981e-01,1.097627008000000082e+01,1.095949239999999963e-01
6.006006010000000117e-01,1.097627008000000082e+01,1.095765830000000052e-01
6.106106110000000253e-01,1.097627008000000082e+01,1.095649449999999969e-01
6.206206210000000389e-01,1.097627008000000082e+01,1.095590030000000020e-01
6.306306310000000526e-01,1.097627008000000082e+01,1.095578329999999934e-01
6.406406409999999552e-01,1.097627008000000082e+01,1.095605889999999999e-01
6.506506509999999688e-01,1.097627008000000082e+01,1.095665100000000058e-01
6.606606609999999824e-01,1.097627008000000082e+01,1.095749139999999955e-01
6.706706709999999960e-01,1.097627008000000082e+01,1.095851979999999948e-01
6.806806810000000096e-01,1.097627008000000082e+01,1.095968340000000041e-01
6.906906910000000233e-01,1.097627008000000082e+01,1.096093669999999992e-01
7.007007010000000369e-01,1.097627008000000082e+01,1.096224060000000056e-01
7.107107110000000505e-01,1.097627008000000082e+01,1.096356230000000015e-01
7.207207209999999531e-01,1.097627008000000082e+01,1.096487460000000053e-01
7.307307309999999667e-01,1.097627008000000082e+01,1.096615539999999944e-01
7.407407409999999803e-01,1.097627008000000082e+01,1.096738720000000056e-01
7.507507509999999940e-01,1.097627008000000082e+01,1.096855659999999982e-01
7.607607610000000076e-01,1.097627008000000082e+01,1.096965369999999967e-01
7.707707710000000212e-01,1.097627008000000082e+01,1.097067169999999953e-01
7.807807810000000348e-01,1.097627008000000082e+01,1.097160650000000015e-01
7.907907910000000484e-01,1.097627008000000082e+01,1.097245629999999972e-01
8.008008009999999510e-01,1.097627008000000082e+01,1.097322099999999967e-01
8.108108109999999646e-01,1.097627008000000082e+01,1.097390220000000055e-01
8.208208209999999783e-01,1.097627008000000082e+01,1.097450279999999945e-01
8.308308309999999919e-01,1.097627008000000082e+01,1.097502649999999996e-01
8.408408410000000055e-01,1.097627008000000082e+01,1.097547769999999978e-01
8.508508510000000191e-01,1.097627008000000082e+01,1.097586140000000043e-01
8.608608610000000327e-01,1.097627008000000082e+01,1.097618290000000052e-01
8.708708710000000464e-01,1.097627008000000082e+01,1.097644769999999992e-01
8.808808809999999490e-01,1.097627008000000082e+01,1.097666119999999995e-01
8.908908909999999626e-01,1.097627008000000082e+01,1.097682880000000055e-01
9.009009009999999762e-01,1.097627008000000082e+01,1.097695590000000027e-01
9.109109109999999898e-01,1.097627008000000082e+01,1.097704760000000057e-01
9.209209210000000034e-01,1.097627008000000082e+01,1.097710850000000044e-01
9.309309310000000171e-01,1.097627008000000082e+01,1.097714320000000021e-01
9.409409410000000307e-01,1.097627008000000082e+01,1.097715570000000057e-01
9.509509510000000443e-01,1.097627008000000082e+01,1.097714989999999946e-01
9.609609609999999469e-01,1.097627008000000082e+01,1.097712920000000064e-01
9.709709709999999605e-01,1.097627008000000082e+01,1.097709669999999971e-01
9.809809809999999741e-01,1.097627008000000082e+01,1.097705509999999940e-01
9.909909909999999877e-01,1.097627008000000082e+01,1.097700679999999984e-01
1.001001000999999890e+00,1.097627008000000082e+01,1.097695389999999993e-01
1.011011010999999904e+00,1.097627008000000082e+01,1.097689820000000011e-01
1.021021020999999918e+00,1.097627008000000082e+01,1.097684119999999958e-01
1.031031030999999931e+00,1.097627008000000082e+01,1.097678420000000044e-01
1.041041040999999945e+00,1.097627008000000082e+01,1.097672819999999938e-01
1.051051050999999958e+00,1.097627008000000082e+01,1.097667410000000010e-01
1.061061060999999972e+00,1.097627008000000082e+01,1.097662259999999945e-01
1.071071070999999986e+00,1.097627008000000082e+01,1.097657400000000005e-01
1.081081080999999999e+00,1.097627008000000082e+01,1.097652880000000025e-01
1.091091091000000013e+00,1.097627008000000082e+01,1.097648719999999994e-01
1.101101101000000027e+00,1.097627008000000082e+01,1.097644920000000052e-01
1.111111111000000040e+00,1.097627008000000082e+01,1.097641480000000058e-01
1.121121121000000054e+00,1.097627008000000082e+01,1.097638400000000014e-01
1.131131131000000067e+00,1.097627008000000082e+01,1.097635670000000063e-01
1.141141141000000081e+00,1.097627008000000082e+01,1.097633269999999939e-01
1.151151151000000095e+00,1.097627008000000082e+01,1.097631200000000057e-01
1.161161161000000108e+00,1.097627008000000082e+01,1.097629420000000022e-01
1.171171170999999900e+00,1.097627008000000082e+01,1.097627929999999974e-01
1.181181180999999913e+00,1.097627008000000082e+01,1.097626679999999938e-01
1.191191190999999927e+00,1.097627008000000082e+01,1.097625670000000053e-01
1.201201200999999941e+00,1.097627008000000082e+01,1.097624870000000058e-01
1.211211210999999954e+00,1.097627008000000082e+01,1.097624249999999968e-01
1.221221220999999968e+00,1.097627008000000082e+01,1.097623800000000066e-01
1.231231230999999982e+00,1.097627008000000082e+01,1.097623479999999957e-01
1.241241240999999995e+00,1.097627008000000082e+01,1.097623290000000057e-01
1.251251251000000009e+00,1.097627008000000082e+01,1.097623189999999971e-01
1.261261261000000022e+00,1.097627008000000082e+01,1.097623189999999971e-01
1.271271271000000036e+00,1.097627008000000082e+01,1.097623249999999939e-01
1.281281281000000050e+00,1.097627008000000082e+01,1.097623370000000015e-01
1.291291291000000063e+00,1.097627008000000082e+01,1.097623529999999931e-01
1.301301301000000077e+00,1.097627008000000082e+01,1.097623729999999964e-01
1.311311311000000090e+00,1.097627008000000082e+01,1.097623949999999987e-01
1.321321321000000104e+00,1.097627008000000082e+01,1.097624180000000005e-01
1.331331330999999896e+00,1.097627008000000082e+01,1.097624430000000012e-01
1.341341340999999909e+00,1.097627008000000082e+01,1.097624680000000019e-01
1.351351350999999923e+00,1.097627008000000082e+01,1.097624920000000032e-01
1.361361360999999937e+00,1.097627008000000082e+01,1.097625160000000044e-01
1.371371370999999950e+00,1.097627008000000082e+01,1.097625390000000062e-01
1.381381380999999964e+00,1.097627008000000082e+01,1.097625609999999946e-01
1.391391390999999977e+00,1.097627008000000082e+01,1.097625809999999980e-01
1.401401400999999991e+00,1.097627008000000082e+01,1.097626000000000018e-01
1.411411411000000005e+00,1.097627008000000082e+01,1.097626170000000068e-01
1.421421421000000018e+00,1.097627008000000082e+01,1.097626329999999983e-01
1.431431431000000032e+00,1.097627008000000082e+01,1.097626470000000048e-01
1.441441441000000045e+00,1.097627008000000082e+01,1.097626589999999985e-01
1.451451451000000059e+00,1.097627008000000082e+01,1.097626700000000066e-01
1.461461461000000073e+00,1.097627008000000082e+01,1.097626790000000019e-01
1.471471471000000086e+00,1.097627008000000082e+01,1.097626879999999971e-01
1.481481481000000100e+00,1.097627008000000082e+01,1.097626949999999935e-01
1.491491490999999892e+00,1.097627008000000082e+01,1.097627010000000042e-01
1.501501501999999988e+00,1.097627008000000082e+01,1.097627050000000021e-01
1.511511512000000002e+00,1.097627008000000082e+01,1.097627090000000000e-01
1.521521522000000015e+00,1.097627008000000082e+01,1.097627119999999984e-01
1.531531532000000029e+00,1.097627008000000082e+01,1.097627139999999973e-01
1.541541542000000042e+00,1.097627008000000082e+01,1.097627159999999963e-01
1.551551552000000056e+00,1.097627008000000082e+01,1.097627169999999958e-01
1.561561562000000070e+00,1.097627008000000082e+01,1.097627179999999952e-01
1.571571572000000083e+00,1.097627008000000082e+01,1.097627179999999952e-01
1.581581582000000097e+00,1.097627008000000082e+01,1.097627169999999958e-01
1.591591592000000110e+00,1.097627008000000082e+01,1.097627169999999958e-01
1.601601601999999902e+00,1.097627008000000082e+01,1.097627159999999963e-01
1.611611611999999916e+00,1.097627008000000082e+01,1.097627149999999968e-01
1.621621621999999929e+00,1.097627008000000082e+01,1.097627149999999968e-01
1.631631631999999943e+00,1.097627008000000082e+01,1.097627139999999973e-01
1.641641641999999957e+00,1.097627008000000082e+01,1.097627119999999984e-01
1.651651651999999970e+00,1.097627008000000082e+01,1.097627109999999989e-01
1.661661661999999984e+00,1.097627008000000082e+01,1.097627099999999994e-01
1.671671671999999997e+00,1.097627008000000082e+01,1.097627090000000000e-01
1.681681682000000011e+00,1.097627008000000082e+01,1.097627080000000005e-01
1.691691692000000025e+00,1.097627008000000082e+01,1.097627080000000005e-01
1.701701702000000038e+00,1.097627008000000082e+01,1.097627070000000010e-01
1.711711712000000052e+00,1.097627008000000082e+01,1.097627060000000015e-01
1.721721722000000065e+00,1.097627008000000082e+01,1.097627050000000021e-01
1.731731732000000079e+00,1.097627008000000082e+01,1.097627050000000021e-01
1.741741742000000093e+00,1.097627008000000082e+01,1.097627040000000026e-01
1.751751752000000106e+00,1.097627008000000082e+01,1.097627030000000031e-01
1.761761761999999898e+00,1.097627008000000082e+01,1.097627030000000031e-01
1.771771771999999912e+00,1.097627008000000082e+01,1.097627020000000037e-01
1.781781781999999925e+00,1.097627008000000082e+01,1.097627020000000037e-01
1.791791791999999939e+00,1.097627008000000082e+01,1.097627010000000042e-01
1.801801801999999952e+00,1.097627008000000082e+01,1.097627010000000042e-01
1.811811811999999966e+00,1.097627008000000082e+01,1.097627010000000042e-01
1.821821821999999980e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.831831831999999993e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.841841842000000007e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.851851852000000020e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.861861862000000034e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.871871872000000048e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.881881882000000061e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.891891892000000075e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.901901902000000089e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.911911912000000102e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.921921921999999894e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.931931931999999907e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.941941941999999921e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.951951951999999935e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.961961961999999948e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.971971971999999962e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.981981981999999975e+00,1.097627008000000082e+01,1.097627000000000047e-01
1.991991991999999989e+00,1.097627008000000082e+01,1.097627000000000047e-01
2.002002001999999781e+00,1.430378733000000047e+01,1.097758600000000029e-01
2.012012012000000016e+00,1.430378733000000047e+01,1.102055360000000067e-01
2.022022021999999808e+00,1.430378733000000047e+01,1.111525470000000043e-01
2.032032032000000044e+00,1.430378733000000047e+01,1.125058460000000066e-01
2.042042041999999835e+00,1.430378733000000047e+01,1.141671959999999986e-01
2.052052052000000071e+00,1.430378733000000047e+01,1.160505819999999993e-01
2.062062061999999862e+00,1.430378733000000047e+01,1.180815699999999968e-01
2.072072072000000098e+00,1.430378733000000047e+01,1.201965579999999950e-01
2.082082081999999890e+00,1.430378733000000047e+01,1.223419570000000012e-01
2.092092092000000125e+00,1.430378733000000047e+01,1.244733509999999960e-01
2.102102101999999917e+00,1.430378733000000047e+01,1.265546359999999981e-01
2.112112112000000153e+00,1.430378733000000047e+01,1.285571670000000000e-01
2.122122121999999944e+00,1.430378733000000047e+01,1.304589250000000034e-01
2.132132132000000180e+00,1.430378733000000047e+01,1.322437110000000138e-01
2.142142141999999971e+00,1.430378733000000047e+01,1.339003910000000075e-01
2.152152152000000207e+00,1.430378733000000047e+01,1.354221690000000089e-01
2.162162161999999999e+00,1.430378733000000047e+01,1.368059259999999944e-01
2.172172171999999790e+00,1.430378733000000047e+01,1.380516169999999876e-01
2.182182182000000026e+00,1.430378733000000047e+01,1.391617049999999967e-01
2.192192191999999817e+00,1.430378733000000047e+01,1.401406649999999976e-01
2.202202202000000053e+00,1.430378733000000047e+01,1.409945390000000021e-01
2.212212211999999845e+00,1.430378733000000047e+01,1.417305399999999882e-01
2.222222222000000080e+00,1.430378733000000047e+01,1.423567109999999969e-01
2.232232231999999872e+00,1.430378733000000047e+01,1.428816240000000126e-01
2.242242242000000108e+00,1.430378733000000047e+01,1.433141330000000102e-01
2.252252251999999899e+00,1.430378733000000047e+01,1.436631610000000114e-01
2.262262262000000135e+00,1.430378733000000047e+01,1.439375270000000095e-01
2.272272271999999926e+00,1.430378733000000047e+01,1.441458019999999896e-01
2.282282282000000162e+00,1.430378733000000047e+01,1.442962000000000133e-01
2.292292291999999954e+00,1.430378733000000047e+01,1.443964970000000125e-01
2.302302302000000189e+00,1.430378733000000047e+01,1.444539629999999908e-01
2.312312311999999981e+00,1.430378733000000047e+01,1.444753269999999867e-01
2.322322322000000216e+00,1.430378733000000047e+01,1.444667520000000038e-01
2.332332332000000008e+00,1.430378733000000047e+01,1.444338259999999874e-01
2.342342341999999800e+00,1.430378733000000047e+01,1.443815639999999900e-01
2.352352352000000035e+00,1.430378733000000047e+01,1.443144209999999983e-01
2.362362361999999827e+00,1.430378733000000047e+01,1.442363140000000044e-01
2.372372372000000063e+00,1.430378733000000047e+01,1.441506499999999913e-01
2.382382381999999854e+00,1.430378733000000047e+01,1.440603520000000026e-01
2.392392392000000090e+00,1.430378733000000047e+01,1.439678980000000108e-01
2.402402401999999881e+00,1.430378733000000047e+01,1.438753560000000098e-01
2.412412412000000117e+00,1.430378733000000047e+01,1.437844189999999966e-01
2.422422421999999909e+00,1.430378733000000047e+01,1.436964460000000054e-01
2.432432432000000144e+00,1.430378733000000047e+01,1.436124940000000072e-01
2.442442441999999936e+00,1.430378733000000047e+01,1.435333540000000019e-01
2.452452452000000171e+00,1.430378733000000047e+01,1.434595899999999979e-01
2.462462461999999963e+00,1.430378733000000047e+01,1.433915620000000002e-01
2.472472472000000199e+00,1.430378733000000047e+01,1.433294639999999898e-01
2.482482481999999990e+00,1.430378733000000047e+01,1.432733459999999959e-01
2.492492491999999782e+00,1.430378733000000047e+01,1.432231399999999988e-01
2.502502503000000100e+00,1.430378733000000047e+01,1.431786850000000000e-01
2.512512512999999892e+00,1.430378733000000047e+01,1.431397409999999870e-01
2.522522523000000128e+00,1.430378733000000047e+01,1.431060170000000020e-01
2.532532532999999919e+00,1.430378733000000047e+01,1.430771760000000004e-01
2.542542543000000155e+00,1.430378733000000047e+01,1.430528540000000071e-01
2.552552552999999946e+00,1.430378733000000047e+01,1.430326739999999985e-01
2.562562563000000182e+00,1.430378733000000047e+01,1.430162500000000114e-01
2.572572572999999974e+00,1.430378733000000047e+01,1.430031969999999986e-01
2.582582583000000209e+00,1.430378733000000047e+01,1.429931419999999898e-01
2.592592593000000001e+00,1.430378733000000047e+01,1.429857220000000095e-01
2.602602602999999792e+00,1.430378733000000047e+01,1.429805929999999892e-01
2.612612613000000028e+00,1.430378733000000047e+01,1.429774339999999866e-01
2.622622622999999820e+00,1.430378733000000047e+01,1.429759439999999937e-01
2.632632633000000055e+00,1.430378733000000047e+01,1.429758459999999898e-01
2.642642642999999847e+00,1.430378733000000047e+01,1.429768919999999943e-01
2.652652653000000083e+00,1.430378733000000047e+01,1.429788529999999891e-01
2.662662662999999874e+00,1.430378733000000047e+01,1.429815279999999966e-01
2.672672673000000110e+00,1.430378733000000047e+01,1.429847399999999991e-01
2.682682682999999901e+00,1.430378733000000047e+01,1.429883319999999958e-01
2.692692693000000137e+00,1.430378733000000047e+01,1.429921710000000012e-01
2.702702702999999929e+00,1.430378733000000047e+01,1.429961409999999933e-01
2.712712713000000164e+00,1.430378733000000047e+01,1.430001479999999936e-01
2.722722722999999956e+00,1.430378733000000047e+01,1.430041119999999888e-01
2.732732733000000191e+00,1.430378733000000047e+01,1.430079690000000125e-01
2.742742742999999983e+00,1.430378733000000047e+01,1.430116680000000084e-01
2.752752753000000219e+00,1.430378733000000047e+01,1.430151699999999970e-01
2.762762763000000010e+00,1.430378733000000047e+01,1.430184479999999925e-01
2.772772772999999802e+00,1.430378733000000047e+01,1.430214830000000048e-01
2.782782783000000038e+00,1.430378733000000047e+01,1.430242650000000115e-01
2.792792792999999829e+00,1.430378733000000047e+01,1.430267889999999875e-01
2.802802803000000065e+00,1.430378733000000047e+01,1.430290559999999878e-01
2.812812812999999856e+00,1.430378733000000047e+01,1.430310720000000091e-01
2.822822823000000092e+00,1.430378733000000047e+01,1.430328459999999913e-01
2.832832832999999884e+00,1.430378733000000047e+01,1.430343880000000123e-01
2.842842843000000119e+00,1.430378733000000047e+01,1.430357140000000082e-01
2.852852852999999911e+00,1.430378733000000047e+01,1.430368389999999990e-01
2.862862863000000146e+00,1.430378733000000047e+01,1.430377800000000033e-01
2.872872872999999938e+00,1.430378733000000047e+01,1.430385510000000138e-01
2.882882883000000174e+00,1.430378733000000047e+01,1.430391699999999933e-01
2.892892892999999965e+00,1.430378733000000047e+01,1.430396539999999883e-01
2.902902903000000201e+00,1.430378733000000047e+01,1.430400169999999915e-01
2.912912912999999993e+00,1.430378733000000047e+01,1.430402749999999945e-01
2.922922922999999784e+00,1.430378733000000047e+01,1.430404429999999893e-01
2.932932933000000020e+00,1.430378733000000047e+01,1.430405329999999975e-01
2.942942942999999811e+00,1.430378733000000047e+01,1.430405600000000110e-01
2.952952953000000047e+00,1.430378733000000047e+01,1.430405329999999975e-01
2.962962962999999839e+00,1.430378733000000047e+01,1.430404620000000071e-01
2.972972973000000074e+00,1.430378733000000047e+01,1.430403580000000063e-01
2.982982982999999866e+00,1.430378733000000047e+01,1.430402269999999920e-01
2.992992993000000101e+00,1.430378733000000047e+01,1.430400769999999877e-01
3.003003002999999893e+00,1.430378733000000047e+01,1.430399139999999902e-01
3.013013013000000129e+00,1.430378733000000047e+01,1.430397439999999964e-01
3.023023022999999920e+00,1.430378733000000047e+01,1.430395710000000042e-01
3.033033033000000156e+00,1.430378733000000047e+01,1.430393980000000120e-01
3.043043042999999948e+00,1.430378733000000047e+01,1.430392289999999900e-01
3.053053053000000183e+00,1.430378733000000047e+01,1.430390659999999925e-01
3.063063062999999975e+00,1.430378733000000047e+01,1.430389109999999908e-01
3.073073073000000210e+00,1.430378733000000047e+01,1.430387660000000116e-01
3.083083083000000002e+00,1.430378733000000047e+01,1.430386299999999999e-01
3.093093092999999794e+00,1.430378733000000047e+01,1.430385060000000097e-01
3.103103103000000029e+00,1.430378733000000047e+01,1.430383930000000137e-01
3.113113112999999821e+00,1.430378733000000047e+01,1.430382900000000124e-01
3.123123123000000056e+00,1.430378733000000047e+01,1.430381990000000048e-01
3.133133132999999848e+00,1.430378733000000047e+01,1.430381179999999919e-01
3.143143143000000084e+00,1.430378733000000047e+01,1.430380480000000010e-01
3.153153152999999875e+00,1.430378733000000047e+01,1.430379870000000053e-01
3.163163163000000111e+00,1.430378733000000047e+01,1.430379350000000049e-01
3.173173172999999903e+00,1.430378733000000047e+01,1.430378910000000003e-01
3.183183183000000138e+00,1.430378733000000047e+01,1.430378549999999915e-01
3.193193192999999930e+00,1.430378733000000047e+01,1.430378260000000068e-01
3.203203203000000165e+00,1.430378733000000047e+01,1.430378029999999911e-01
3.213213212999999957e+00,1.430378733000000047e+01,1.430377860000000001e-01
3.223223223000000193e+00,1.430378733000000047e+01,1.430377730000000069e-01
3.233233232999999984e+00,1.430378733000000047e+01,1.430377640000000117e-01
3.243243243000000220e+00,1.430378733000000047e+01,1.430377589999999866e-01
3.253253253000000011e+00,1.430378733000000047e+01,1.430377569999999876e-01
3.263263262999999803e+00,1.430378733000000047e+01,1.430377569999999876e-01
3.273273273000000039e+00,1.430378733000000047e+01,1.430377589999999866e-01
3.283283282999999830e+00,1.430378733000000047e+01,1.430377630000000122e-01
3.293293293000000066e+00,1.430378733000000047e+01,1.430377680000000096e-01
3.303303302999999858e+00,1.430378733000000047e+01,1.430377740000000064e-01
3.313313313000000093e+00,1.430378733000000047e+01,1.430377810000000027e-01
3.323323322999999885e+00,1.430378733000000047e+01,1.430377889999999985e-01
3.333333333000000120e+00,1.430378733000000047e+01,1.430377959999999948e-01
3.343343342999999912e+00,1.430378733000000047e+01,1.430378039999999906e-01
3.353353353000000148e+00,1.430378733000000047e+01,1.430378119999999864e-01
3.363363362999999939e+00,1.430378733000000047e+01,1.430378190000000105e-01
3.373373373000000175e+00,1.430378733000000047e+01,1.430378260000000068e-01
3.383383382999999967e+00,1.430378733000000047e+01,1.430378320000000036e-01
3.393393393000000202e+00,1.430378733000000047e+01,1.430378390000000000e-01
3.403403402999999994e+00,1.430378733000000047e+01,1.430378439999999973e-01
3.413413412999999785e+00,1.430378733000000047e+01,1.430378489999999947e-01
3.423423423000000021e+00,1.430378733000000047e+01,1.430378539999999921e-01
3.433433432999999813e+00,1.430378733000000047e+01,1.430378579999999900e-01
3.443443443000000048e+00,1.430378733000000047e+01,1.430378609999999884e-01
3.453453452999999840e+00,1.430378733000000047e+01,1.430378639999999868e-01
3.463463463000000075e+00,1.430378733000000047e+01,1.430378670000000130e-01
3.473473472999999867e+00,1.430378733000000047e+01,1.430378690000000119e-01
3.483483483000000103e+00,1.430378733000000047e+01,1.430378710000000109e-01
3.493493492999999894e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.503503504000000213e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.513513514000000004e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.523523523999999796e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.533533534000000031e+00,1.430378733000000047e+01,1.430378770000000077e-01
3.543543543999999823e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.553553554000000059e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.563563563999999850e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.573573574000000086e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.583583583999999878e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.593593594000000113e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.603603603999999905e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.613613614000000140e+00,1.430378733000000047e+01,1.430378780000000072e-01
3.623623623999999932e+00,1.430378733000000047e+01,1.430378770000000077e-01
3.633633634000000168e+00,1.430378733000000047e+01,1.430378770000000077e-01
3.643643643999999959e+00,1.430378733000000047e+01,1.430378770000000077e-01
3.653653654000000195e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.663663663999999986e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.673673673999999778e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.683683684000000014e+00,1.430378733000000047e+01,1.430378760000000082e-01
3.693693693999999805e+00,1.430378733000000047e+01,1.430378750000000088e-01
3.703703704000000041e+00,1.430378733000000047e+01,1.430378750000000088e-01
3.713713713999999833e+00,1.430378733000000047e+01,1.430378750000000088e-01
3.723723724000000068e+00,1.430378733000000047e+01,1.430378750000000088e-01
3.733733733999999860e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.743743744000000095e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.753753753999999887e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.763763764000000123e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.773773773999999914e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.783783784000000150e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.793793793999999941e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.803803804000000177e+00,1.430378733000000047e+01,1.430378740000000093e-01
3.813813813999999969e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.823823824000000204e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.833833833999999996e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.843843843999999788e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.853853854000000023e+00,1.430378733000000047e+01,1.430378730000000098e-01
3.863863863999999815e+00,1.430378733000000047e+01,1.430378730000000098e-01
