U-2, U-1, U-n     Y-2, Y-1, Y-n
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,5.079421702645493114e-02,5.790625243775857772e-02,6.467961949614299544e-02,7.113044526603290452e-02,7.727408885640427161e-02,8.312517799009126740e-02
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,5.790625243775857772e-02,6.467961949614299544e-02,7.113044526603290452e-02,7.727408885640427161e-02,8.312517799009126740e-02,8.869764383169792543e-02
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.467961949614299544e-02,7.113044526603290452e-02,7.727408885640427161e-02,8.312517799009126740e-02,8.869764383169792543e-02,9.400475415703760107e-02
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,7.113044526603290452e-02,7.727408885640427161e-02,8.312517799009126740e-02,8.869764383169792543e-02,9.400475415703760107e-02,9.905914494307541118e-02
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,7.727408885640427161e-02,8.312517799009126740e-02,8.869764383169792543e-02,9.400475415703760107e-02,9.905914494307541118e-02,1.038728504535875868e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,8.312517799009126740e-02,8.869764383169792543e-02,9.400475415703760107e-02,9.905914494307541118e-02,1.038728504535875868e-01,1.084573318921706053e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,8.869764383169792543e-02,9.400475415703760107e-02,9.905914494307541118e-02,1.038728504535875868e-01,1.084573318921706053e-01,1.128235046908211137e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,9.400475415703760107e-02,9.905914494307541118e-02,1.038728504535875868e-01,1.084573318921706053e-01,1.128235046908211137e-01,1.169817644990596983e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,9.905914494307541118e-02,1.038728504535875868e-01,1.084573318921706053e-01,1.128235046908211137e-01,1.169817644990596983e-01,1.209420119354773920e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.038728504535875868e-01,1.084573318921706053e-01,1.128235046908211137e-01,1.169817644990596983e-01,1.209420119354773920e-01,1.247136761606371103e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.084573318921706053e-01,1.128235046908211137e-01,1.169817644990596983e-01,1.209420119354773920e-01,1.247136761606371103e-01,1.283057373274558988e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.128235046908211137e-01,1.169817644990596983e-01,1.209420119354773920e-01,1.247136761606371103e-01,1.283057373274558988e-01,1.317267479625213733e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.169817644990596983e-01,1.209420119354773920e-01,1.247136761606371103e-01,1.283057373274558988e-01,1.317267479625213733e-01,1.349848533292503927e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.209420119354773920e-01,1.247136761606371103e-01,1.283057373274558988e-01,1.317267479625213733e-01,1.349848533292503927e-01,1.380878108213733080e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.247136761606371103e-01,1.283057373274558988e-01,1.317267479625213733e-01,1.349848533292503927e-01,1.380878108213733080e-01,1.410430084329189204e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.283057373274558988e-01,1.317267479625213733e-01,1.349848533292503927e-01,1.380878108213733080e-01,1.410430084329189204e-01,1.438574823486766519e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.317267479625213733e-01,1.349848533292503927e-01,1.380878108213733080e-01,1.410430084329189204e-01,1.438574823486766519e-01,1.465379336970173418e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.349848533292503927e-01,1.380878108213733080e-01,1.410430084329189204e-01,1.438574823486766519e-01,1.465379336970173418e-01,1.490907445049608482e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.380878108213733080e-01,1.410430084329189204e-01,1.438574823486766519e-01,1.465379336970173418e-01,1.490907445049608482e-01,1.515219928934784799e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.410430084329189204e-01,1.438574823486766519e-01,1.465379336970173418e-01,1.490907445049608482e-01,1.515219928934784799e-01,1.538374675492095722e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.438574823486766519e-01,1.465379336970173418e-01,1.490907445049608482e-01,1.515219928934784799e-01,1.538374675492095722e-01,1.560426815070486972e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.465379336970173418e-01,1.490907445049608482e-01,1.515219928934784799e-01,1.538374675492095722e-01,1.560426815070486972e-01,1.581428852764192872e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.490907445049608482e-01,1.515219928934784799e-01,1.538374675492095722e-01,1.560426815070486972e-01,1.581428852764192872e-01,1.601430793424865329e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.515219928934784799e-01,1.538374675492095722e-01,1.560426815070486972e-01,1.581428852764192872e-01,1.601430793424865329e-01,1.620480260720743582e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.538374675492095722e-01,1.560426815070486972e-01,1.581428852764192872e-01,1.601430793424865329e-01,1.620480260720743582e-01,1.638622610526341838e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.560426815070486972e-01,1.581428852764192872e-01,1.601430793424865329e-01,1.620480260720743582e-01,1.638622610526341838e-01,1.655901038912626078e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.581428852764192872e-01,1.601430793424865329e-01,1.620480260720743582e-01,1.638622610526341838e-01,1.655901038912626078e-01,1.672356684994801557e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.601430793424865329e-01,1.620480260720743582e-01,1.638622610526341838e-01,1.655901038912626078e-01,1.672356684994801557e-01,1.688028728882587648e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.620480260720743582e-01,1.638622610526341838e-01,1.655901038912626078e-01,1.672356684994801557e-01,1.688028728882587648e-01,1.702954484966193449e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.638622610526341838e-01,1.655901038912626078e-01,1.672356684994801557e-01,1.688028728882587648e-01,1.702954484966193449e-01,1.717169490760104000e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.655901038912626078e-01,1.672356684994801557e-01,1.688028728882587648e-01,1.702954484966193449e-01,1.717169490760104000e-01,1.730707591516209287e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.672356684994801557e-01,1.688028728882587648e-01,1.702954484966193449e-01,1.717169490760104000e-01,1.730707591516209287e-01,1.743601020807737934e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.688028728882587648e-01,1.702954484966193449e-01,1.717169490760104000e-01,1.730707591516209287e-01,1.743601020807737934e-01,1.755880477275860441e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.702954484966193449e-01,1.717169490760104000e-01,1.730707591516209287e-01,1.743601020807737934e-01,1.755880477275860441e-01,1.767575197721691360e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.717169490760104000e-01,1.730707591516209287e-01,1.743601020807737934e-01,1.755880477275860441e-01,1.767575197721691360e-01,1.778713026717720913e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.730707591516209287e-01,1.743601020807737934e-01,1.755880477275860441e-01,1.767575197721691360e-01,1.778713026717720913e-01,1.789320482904415699e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.743601020807737934e-01,1.755880477275860441e-01,1.767575197721691360e-01,1.778713026717720913e-01,1.789320482904415699e-01,1.799422822129839172e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.755880477275860441e-01,1.767575197721691360e-01,1.778713026717720913e-01,1.789320482904415699e-01,1.799422822129839172e-01,1.809044097582623578e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.767575197721691360e-01,1.778713026717720913e-01,1.789320482904415699e-01,1.799422822129839172e-01,1.809044097582623578e-01,1.818207217061465764e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.778713026717720913e-01,1.789320482904415699e-01,1.799422822129839172e-01,1.809044097582623578e-01,1.818207217061465764e-01,1.826933997517505848e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.789320482904415699e-01,1.799422822129839172e-01,1.809044097582623578e-01,1.818207217061465764e-01,1.826933997517505848e-01,1.835245216999449036e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.799422822129839172e-01,1.809044097582623578e-01,1.818207217061465764e-01,1.826933997517505848e-01,1.835245216999449036e-01,1.843160664125108872e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.809044097582623578e-01,1.818207217061465764e-01,1.826933997517505848e-01,1.835245216999449036e-01,1.843160664125108872e-01,1.850699185197166030e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.818207217061465764e-01,1.826933997517505848e-01,1.835245216999449036e-01,1.843160664125108872e-01,1.850699185197166030e-01,1.857878729075315705e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.826933997517505848e-01,1.835245216999449036e-01,1.843160664125108872e-01,1.850699185197166030e-01,1.857878729075315705e-01,1.864716389911648953e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.835245216999449036e-01,1.843160664125108872e-01,1.850699185197166030e-01,1.857878729075315705e-01,1.864716389911648953e-01,1.871228447851013832e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.843160664125108872e-01,1.850699185197166030e-01,1.857878729075315705e-01,1.864716389911648953e-01,1.871228447851013832e-01,1.877430407793266309e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.850699185197166030e-01,1.857878729075315705e-01,1.864716389911648953e-01,1.871228447851013832e-01,1.877430407793266309e-01,1.883337036309697121e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.857878729075315705e-01,1.864716389911648953e-01,1.871228447851013832e-01,1.877430407793266309e-01,1.883337036309697121e-01,1.888962396801535937e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.864716389911648953e-01,1.871228447851013832e-01,1.877430407793266309e-01,1.883337036309697121e-01,1.888962396801535937e-01,1.894319882984239478e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.871228447851013832e-01,1.877430407793266309e-01,1.883337036309697121e-01,1.888962396801535937e-01,1.894319882984239478e-01,1.899422250777290655e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.877430407793266309e-01,1.883337036309697121e-01,1.888962396801535937e-01,1.894319882984239478e-01,1.899422250777290655e-01,1.904281648675434369e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.883337036309697121e-01,1.888962396801535937e-01,1.894319882984239478e-01,1.899422250777290655e-01,1.904281648675434369e-01,1.908909646673666582e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.888962396801535937e-01,1.894319882984239478e-01,1.899422250777290655e-01,1.904281648675434369e-01,1.908909646673666582e-01,1.913317263814839908e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.894319882984239478e-01,1.899422250777290655e-01,1.904281648675434369e-01,1.908909646673666582e-01,1.913317263814839908e-01,1.917514994425481289e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.899422250777290655e-01,1.904281648675434369e-01,1.908909646673666582e-01,1.913317263814839908e-01,1.917514994425481289e-01,1.921512833102282658e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.904281648675434369e-01,1.908909646673666582e-01,1.913317263814839908e-01,1.917514994425481289e-01,1.921512833102282658e-01,1.925320298508760297e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.908909646673666582e-01,1.913317263814839908e-01,1.917514994425481289e-01,1.921512833102282658e-01,1.925320298508760297e-01,1.928946456038738710e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.913317263814839908e-01,1.917514994425481289e-01,1.921512833102282658e-01,1.925320298508760297e-01,1.928946456038738710e-01,1.932399939400623046e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.917514994425481289e-01,1.921512833102282658e-01,1.925320298508760297e-01,1.928946456038738710e-01,1.932399939400623046e-01,1.935688971173846196e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.921512833102282658e-01,1.925320298508760297e-01,1.928946456038738710e-01,1.932399939400623046e-01,1.935688971173846196e-01,1.938821382386439751e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.925320298508760297e-01,1.928946456038738710e-01,1.932399939400623046e-01,1.935688971173846196e-01,1.938821382386439751e-01,1.941804631160338468e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.928946456038738710e-01,1.932399939400623046e-01,1.935688971173846196e-01,1.938821382386439751e-01,1.941804631160338468e-01,1.944645820468813291e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.932399939400623046e-01,1.935688971173846196e-01,1.938821382386439751e-01,1.941804631160338468e-01,1.944645820468813291e-01,1.947351715048313281e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.935688971173846196e-01,1.938821382386439751e-01,1.941804631160338468e-01,1.944645820468813291e-01,1.947351715048313281e-01,1.949928757504979793e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.938821382386439751e-01,1.941804631160338468e-01,1.944645820468813291e-01,1.947351715048313281e-01,1.949928757504979793e-01,1.952383083654186113e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.941804631160338468e-01,1.944645820468813291e-01,1.947351715048313281e-01,1.949928757504979793e-01,1.952383083654186113e-01,1.954720537129620850e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.944645820468813291e-01,1.947351715048313281e-01,1.949928757504979793e-01,1.952383083654186113e-01,1.954720537129620850e-01,1.956946683296701128e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.947351715048313281e-01,1.949928757504979793e-01,1.952383083654186113e-01,1.954720537129620850e-01,1.956946683296701128e-01,1.959066822503444383e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.949928757504979793e-01,1.952383083654186113e-01,1.954720537129620850e-01,1.956946683296701128e-01,1.959066822503444383e-01,1.961086002700342945e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.952383083654186113e-01,1.954720537129620850e-01,1.956946683296701128e-01,1.959066822503444383e-01,1.961086002700342945e-01,1.963009031459293785e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.954720537129620850e-01,1.956946683296701128e-01,1.959066822503444383e-01,1.961086002700342945e-01,1.963009031459293785e-01,1.964840487420199122e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.956946683296701128e-01,1.959066822503444383e-01,1.961086002700342945e-01,1.963009031459293785e-01,1.964840487420199122e-01,1.966584731192490276e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.959066822503444383e-01,1.961086002700342945e-01,1.963009031459293785e-01,1.964840487420199122e-01,1.966584731192490276e-01,1.968245915737529272e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.961086002700342945e-01,1.963009031459293785e-01,1.964840487420199122e-01,1.966584731192490276e-01,1.968245915737529272e-01,1.969827996256613978e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.963009031459293785e-01,1.964840487420199122e-01,1.966584731192490276e-01,1.968245915737529272e-01,1.969827996256613978e-01,1.971334739608123221e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.964840487420199122e-01,1.966584731192490276e-01,1.968245915737529272e-01,1.969827996256613978e-01,1.971334739608123221e-01,1.972769733276227289e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.966584731192490276e-01,1.968245915737529272e-01,1.969827996256613978e-01,1.971334739608123221e-01,1.972769733276227289e-01,1.974136393912516996e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.968245915737529272e-01,1.969827996256613978e-01,1.971334739608123221e-01,1.972769733276227289e-01,1.974136393912516996e-01,1.975437975470887841e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.969827996256613978e-01,1.971334739608123221e-01,1.972769733276227289e-01,1.974136393912516996e-01,1.975437975470887841e-01,1.976677576955050697e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.971334739608123221e-01,1.972769733276227289e-01,1.974136393912516996e-01,1.975437975470887841e-01,1.976677576955050697e-01,1.977858149797110665e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.972769733276227289e-01,1.974136393912516996e-01,1.975437975470887841e-01,1.976677576955050697e-01,1.977858149797110665e-01,1.978982504884786719e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.974136393912516996e-01,1.975437975470887841e-01,1.976677576955050697e-01,1.977858149797110665e-01,1.978982504884786719e-01,1.980053319254002075e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.975437975470887841e-01,1.976677576955050697e-01,1.977858149797110665e-01,1.978982504884786719e-01,1.980053319254002075e-01,1.981073142462778658e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.976677576955050697e-01,1.977858149797110665e-01,1.978982504884786719e-01,1.980053319254002075e-01,1.981073142462778658e-01,1.982044402661613247e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,1.977858149797110665e-01,1.978982504884786719e-01,1.980053319254002075e-01,1.981073142462778658e-01,1.982044402661613247e-01,2.078277488881375423e-01
