Time (sec), Heater 1 (%), Temperature 1 (degC)
1.565217391304347949e-02,2.000000000000000111e-01,1.581428852764192872e-01
1.608695652173913054e-02,2.000000000000000111e-01,1.601430793424865329e-01
1.652173913043478160e-02,2.000000000000000111e-01,1.620480260720743582e-01
1.695652173913043612e-02,2.000000000000000111e-01,1.638622610526341838e-01
1.739130434782608717e-02,2.000000000000000111e-01,1.655901038912626078e-01
1.782608695652173822e-02,2.000000000000000111e-01,1.672356684994801557e-01
1.826086956521739274e-02,2.000000000000000111e-01,1.688028728882587648e-01
1.869565217391304379e-02,2.000000000000000111e-01,1.702954484966193449e-01
1.913043478260869484e-02,2.000000000000000111e-01,1.717169490760104000e-01
1.956521739130434936e-02,2.000000000000000111e-01,1.730707591516209287e-01
2.000000000000000042e-02,2.000000000000000111e-01,1.743601020807737934e-01
2.043478260869565147e-02,2.000000000000000111e-01,1.755880477275860441e-01
2.086956521739130599e-02,2.000000000000000111e-01,1.767575197721691360e-01
2.130434782608695704e-02,2.000000000000000111e-01,1.778713026717720913e-01
2.173913043478260809e-02,2.000000000000000111e-01,1.789320482904415699e-01
2.217391304347825914e-02,2.000000000000000111e-01,1.799422822129839172e-01
2.260869565217391366e-02,2.000000000000000111e-01,1.809044097582623578e-01
2.304347826086956472e-02,2.000000000000000111e-01,1.818207217061465764e-01
2.347826086956521577e-02,2.000000000000000111e-01,1.826933997517505848e-01
2.391304347826087029e-02,2.000000000000000111e-01,1.835245216999449036e-01
2.434782608695652134e-02,2.000000000000000111e-01,1.843160664125108872e-01
2.478260869565217239e-02,2.000000000000000111e-01,1.850699185197166030e-01
2.521739130434782691e-02,2.000000000000000111e-01,1.857878729075315705e-01
2.565217391304347797e-02,2.000000000000000111e-01,1.864716389911648953e-01
2.608695652173912902e-02,2.000000000000000111e-01,1.871228447851013832e-01
2.652173913043478354e-02,2.000000000000000111e-01,1.877430407793266309e-01
2.695652173913043459e-02,2.000000000000000111e-01,1.883337036309697121e-01
2.739130434782608564e-02,2.000000000000000111e-01,1.888962396801535937e-01
2.782608695652174016e-02,2.000000000000000111e-01,1.894319882984239478e-01
2.826086956521739121e-02,2.000000000000000111e-01,1.899422250777290655e-01
2.869565217391304227e-02,2.000000000000000111e-01,1.904281648675434369e-01
2.913043478260869679e-02,2.000000000000000111e-01,1.908909646673666582e-01
2.956521739130434784e-02,2.000000000000000111e-01,1.913317263814839908e-01
2.999999999999999889e-02,2.000000000000000111e-01,1.917514994425481289e-01
3.043478260869565341e-02,2.000000000000000111e-01,1.921512833102282658e-01
3.086956521739130446e-02,2.000000000000000111e-01,1.925320298508760297e-01
3.130434782608695898e-02,2.000000000000000111e-01,1.928946456038738710e-01
3.173913043478261004e-02,2.000000000000000111e-01,1.932399939400623046e-01
3.217391304347826109e-02,2.000000000000000111e-01,1.935688971173846196e-01
3.260869565217391214e-02,2.000000000000000111e-01,1.938821382386439751e-01
3.304347826086956319e-02,2.000000000000000111e-01,1.941804631160338468e-01
3.347826086956521424e-02,2.000000000000000111e-01,1.944645820468813291e-01
3.391304347826087223e-02,2.000000000000000111e-01,1.947351715048313281e-01
3.434782608695652328e-02,2.000000000000000111e-01,1.949928757504979793e-01
3.478260869565217434e-02,2.000000000000000111e-01,1.952383083654186113e-01
3.521739130434782539e-02,2.000000000000000111e-01,1.954720537129620850e-01
3.565217391304347644e-02,2.000000000000000111e-01,1.956946683296701128e-01
3.608695652173912749e-02,2.000000000000000111e-01,1.959066822503444383e-01
3.652173913043478548e-02,2.000000000000000111e-01,1.961086002700342945e-01
3.695652173913043653e-02,2.000000000000000111e-01,1.963009031459293785e-01
3.739130434782608758e-02,2.000000000000000111e-01,1.964840487420199122e-01
3.782608695652173864e-02,2.000000000000000111e-01,1.966584731192490276e-01
3.826086956521738969e-02,2.000000000000000111e-01,1.968245915737529272e-01
3.869565217391304074e-02,2.000000000000000111e-01,1.969827996256613978e-01
3.913043478260869873e-02,2.000000000000000111e-01,1.971334739608123221e-01
3.956521739130434978e-02,2.000000000000000111e-01,1.972769733276227289e-01
4.000000000000000083e-02,2.000000000000000111e-01,1.974136393912516996e-01
4.043478260869565188e-02,2.000000000000000111e-01,1.975437975470887841e-01
4.086956521739130294e-02,2.000000000000000111e-01,1.976677576955050697e-01
4.130434782608695399e-02,2.000000000000000111e-01,1.977858149797110665e-01
4.173913043478261198e-02,2.000000000000000111e-01,1.978982504884786719e-01
4.217391304347826303e-02,2.000000000000000111e-01,1.980053319254002075e-01
4.260869565217391408e-02,2.000000000000000111e-01,1.981073142462778658e-01
4.304347826086956513e-02,2.000000000000000111e-01,1.982044402661613247e-01
4.347826086956521618e-02,4.000000000000000222e-01,2.078277488881375423e-01
4.391304347826086724e-02,4.000000000000000222e-01,2.169928047185911424e-01
4.434782608695651829e-02,4.000000000000000222e-01,2.257214293190231424e-01
4.478260869565217628e-02,4.000000000000000222e-01,2.340344051289583727e-01
4.521739130434782733e-02,4.000000000000000222e-01,2.419515249479442520e-01
4.565217391304347838e-02,4.000000000000000222e-01,2.494916390612641477e-01
4.608695652173912943e-02,4.000000000000000222e-01,2.566727001215687864e-01
4.652173913043478048e-02,4.000000000000000222e-01,2.635118058932875429e-01
4.695652173913043154e-02,4.000000000000000222e-01,2.700252399615911125e-01
4.739130434782608953e-02,4.000000000000000222e-01,2.762285105028325916e-01
4.782608695652174058e-02,4.000000000000000222e-01,2.821363872087768732e-01
4.826086956521739163e-02,4.000000000000000222e-01,2.877629364525333688e-01
4.869565217391304268e-02,4.000000000000000222e-01,2.931215547799204679e-01
4.913043478260869373e-02,4.000000000000000222e-01,2.982250008060034485e-01
4.956521739130434479e-02,4.000000000000000222e-01,3.030854255927491470e-01
5.000000000000000278e-02,4.000000000000000222e-01,3.077144015801259180e-01
5.043478260869565383e-02,4.000000000000000222e-01,3.121229501395325068e-01
5.086956521739130488e-02,4.000000000000000222e-01,3.163215678151576893e-01
5.130434782608695593e-02,4.000000000000000222e-01,3.203202513157531461e-01
5.173913043478260698e-02,4.000000000000000222e-01,3.241285213163202505e-01
5.217391304347825803e-02,4.000000000000000222e-01,3.277554451263841595e-01
5.260869565217391602e-02,4.000000000000000222e-01,3.312096582788259247e-01
5.304347826086956708e-02,4.000000000000000222e-01,3.344993850906752830e-01
5.347826086956521813e-02,4.000000000000000222e-01,3.376324582448174683e-01
5.391304347826086918e-02,4.000000000000000222e-01,3.406163374392386367e-01
5.434782608695652023e-02,4.000000000000000222e-01,3.434581271482111675e-01
5.478260869565217128e-02,4.000000000000000222e-01,3.461645935377087868e-01
5.521739130434782927e-02,4.000000000000000222e-01,3.487421805753256332e-01
5.565217391304348032e-02,4.000000000000000222e-01,3.511970253730559155e-01
5.608695652173913138e-02,4.000000000000000222e-01,3.535349727994657187e-01
5.652173913043478243e-02,4.000000000000000222e-01,3.557615893960464626e-01
5.695652173913043348e-02,4.000000000000000222e-01,3.578821766308852848e-01
5.739130434782608453e-02,4.000000000000000222e-01,3.599017835212080518e-01
5.782608695652174252e-02,4.000000000000000222e-01,3.618252186548486793e-01
5.826086956521739357e-02,4.000000000000000222e-01,3.636570616392683641e-01
5.869565217391304462e-02,4.000000000000000222e-01,3.654016740053823709e-01
5.913043478260869568e-02,4.000000000000000222e-01,3.670632095921576021e-01
5.956521739130434673e-02,4.000000000000000222e-01,3.686456244367054547e-01
5.999999999999999778e-02,4.000000000000000222e-01,3.701526861934176238e-01
6.043478260869564883e-02,4.000000000000000222e-01,3.715879831045721948e-01
6.086956521739130682e-02,4.000000000000000222e-01,3.729549325437669371e-01
6.130434782608695787e-02,4.000000000000000222e-01,3.742567891525238610e-01
6.173913043478260892e-02,4.000000000000000222e-01,3.754966525894351537e-01
6.217391304347825998e-02,4.000000000000000222e-01,3.766774749103030673e-01
6.260869565217391797e-02,4.000000000000000222e-01,3.778020675968439823e-01
6.304347826086956208e-02,4.000000000000000222e-01,3.788731082506924808e-01
6.347826086956522007e-02,4.000000000000000222e-01,3.798931469686434581e-01
6.391304347826086418e-02,4.000000000000000222e-01,3.808646124143110212e-01
6.434782608695652217e-02,4.000000000000000222e-01,3.817898176006610522e-01
6.478260869565218016e-02,4.000000000000000222e-01,3.826709653971849256e-01
6.521739130434782428e-02,4.000000000000000222e-01,3.835101537748267231e-01
6.565217391304348227e-02,4.000000000000000222e-01,3.843093808011522339e-01
6.608695652173912638e-02,4.000000000000000222e-01,3.850705493976527283e-01
6.652173913043478437e-02,4.000000000000000222e-01,3.857954718705103314e-01
6.695652173913042848e-02,4.000000000000000222e-01,3.864858742256128132e-01
6.739130434782608647e-02,4.000000000000000222e-01,3.871434002780913541e-01
6.782608695652174446e-02,4.000000000000000222e-01,3.877696155661661259e-01
6.826086956521738858e-02,4.000000000000000222e-01,3.883660110786182895e-01
6.869565217391304657e-02,4.000000000000000222e-01,3.889340068047631993e-01
6.913043478260869068e-02,4.000000000000000222e-01,3.894749551153774414e-01
6.956521739130434867e-02,4.000000000000000222e-01,3.899901439826291005e-01
7.000000000000000666e-02,4.000000000000000222e-01,3.904808000466782891e-01
7.043478260869565077e-02,4.000000000000000222e-01,3.909480915362489317e-01
7.086956521739130876e-02,4.000000000000000222e-01,3.913931310501257421e-01
7.130434782608695288e-02,4.000000000000000222e-01,3.918169782061988737e-01
7.173913043478261087e-02,4.000000000000000222e-01,3.922206421643638086e-01
7.217391304347825498e-02,4.000000000000000222e-01,3.926050840292827360e-01
7.260869565217391297e-02,4.000000000000000222e-01,3.929712191387293441e-01
7.304347826086957096e-02,4.000000000000000222e-01,3.933199192429642777e-01
7.347826086956521507e-02,4.000000000000000222e-01,3.936520145803308335e-01
7.391304347826087306e-02,4.000000000000000222e-01,3.939682958540133284e-01
7.434782608695651718e-02,4.000000000000000222e-01,3.942695161146632099e-01
7.478260869565217517e-02,4.000000000000000222e-01,3.945563925533774330e-01
7.521739130434781928e-02,4.000000000000000222e-01,3.948296082092956905e-01
7.565217391304347727e-02,4.000000000000000222e-01,3.950898135958845758e-01
7.608695652173913526e-02,4.000000000000000222e-01,3.953376282497787497e-01
7.652173913043477937e-02,4.000000000000000222e-01,3.955736422058684365e-01
7.695652173913043737e-02,4.000000000000000222e-01,3.957984174021443313e-01
7.739130434782608148e-02,4.000000000000000222e-01,3.960124890176451862e-01
7.782608695652173947e-02,4.000000000000000222e-01,3.962163667466936379e-01
7.826086956521739746e-02,4.000000000000000222e-01,3.964105360124539623e-01
7.869565217391304157e-02,4.000000000000000222e-01,3.965954591227019987e-01
7.913043478260869956e-02,4.000000000000000222e-01,3.967715763705572107e-01
7.956521739130434367e-02,4.000000000000000222e-01,3.969393070828002856e-01
8.000000000000000167e-02,4.000000000000000222e-01,3.970990506182698887e-01
8.043478260869564578e-02,4.000000000000000222e-01,3.972511873187171139e-01
8.086956521739130377e-02,4.000000000000000222e-01,3.973960794143811537e-01
8.130434782608696176e-02,4.000000000000000222e-01,3.975340718864421308e-01
8.173913043478260587e-02,4.000000000000000222e-01,3.976654932884050586e-01
8.217391304347826386e-02,4.000000000000000222e-01,3.977906565283697016e-01
8.260869565217390798e-02,4.000000000000000222e-01,3.979098596140502320e-01
8.304347826086956597e-02,4.000000000000000222e-01,3.980233863623174329e-01
8.347826086956522396e-02,4.000000000000000222e-01,3.981315070749528728e-01
8.391304347826086807e-02,4.000000000000000222e-01,3.982344791822247654e-01
8.434782608695652606e-02,4.000000000000000222e-01,3.983325478558169541e-01
8.478260869565217017e-02,4.000000000000000222e-01,3.984259465925715227e-01
8.521739130434782816e-02,4.000000000000000222e-01,3.985148977704329742e-01
8.565217391304347228e-02,4.000000000000000222e-01,3.985996131779200313e-01
8.608695652173913027e-02,4.000000000000000222e-01,3.986802945183839375e-01
8.652173913043478826e-02,4.000000000000000222e-01,3.987571338902543006e-01
8.695652173913043237e-02,4.000000000000000222e-01,3.988303142444166172e-01
8.739130434782609036e-02,4.000000000000000222e-01,3.989000098198092203e-01
8.782608695652173447e-02,4.000000000000000222e-01,3.989663865582784297e-01
8.826086956521739246e-02,4.000000000000000222e-01,3.990296024996776714e-01
8.869565217391303658e-02,4.000000000000000222e-01,3.990898081581530921e-01
8.913043478260869457e-02,4.000000000000000222e-01,3.991471468805106726e-01
8.956521739130435256e-02,4.000000000000000222e-01,3.992017551875179371e-01
8.999999999999999667e-02,4.000000000000000222e-01,3.992537630989533848e-01
9.043478260869565466e-02,4.000000000000000222e-01,3.993032944431775255e-01
9.086956521739129877e-02,4.000000000000000222e-01,3.993504671519625404e-01
9.130434782608695676e-02,4.000000000000000222e-01,3.993953935412815071e-01
9.173913043478261475e-02,4.000000000000000222e-01,3.994381805787282080e-01
9.217391304347825887e-02,4.000000000000000222e-01,3.994789301382012936e-01
9.260869565217391686e-02,4.000000000000000222e-01,3.995177392424613116e-01
9.304347826086956097e-02,4.000000000000000222e-01,3.995547002941375325e-01
9.347826086956521896e-02,4.000000000000000222e-01,3.995899012957339624e-01
9.391304347826086307e-02,4.000000000000000222e-01,3.996234260591590703e-01
9.434782608695652106e-02,4.000000000000000222e-01,3.996553544052783291e-01
9.478260869565217905e-02,4.000000000000000222e-01,3.996857623539632476e-01
9.521739130434782317e-02,4.000000000000000222e-01,3.997147223050918075e-01
9.565217391304348116e-02,4.000000000000000222e-01,3.997423032109284624e-01
9.608695652173912527e-02,4.000000000000000222e-01,3.997685707402967026e-01
9.652173913043478326e-02,4.000000000000000222e-01,3.997935874349331509e-01
9.695652173913044125e-02,4.000000000000000222e-01,3.998174128583964482e-01
9.739130434782608536e-02,4.000000000000000222e-01,3.998401037378852552e-01
9.782608695652174335e-02,4.000000000000000222e-01,3.998617140993032115e-01
9.826086956521738747e-02,4.000000000000000222e-01,3.998822953958917070e-01
9.869565217391304546e-02,4.000000000000000222e-01,3.999018966307379408e-01
9.913043478260868957e-02,4.000000000000000222e-01,3.999205644734485920e-01
9.956521739130434756e-02,4.000000000000000222e-01,3.999383433712682678e-01
1.000000000000000056e-01,5.999999999999999778e-01,4.094860833055646854e-01
1.004347826086956497e-01,5.999999999999999778e-01,4.185791689572755381e-01
1.008695652173913077e-01,5.999999999999999778e-01,4.272392505303335142e-01
1.013043478260869518e-01,5.999999999999999778e-01,4.354869472665792163e-01
1.017391304347826098e-01,5.999999999999999778e-01,4.433418965391942024e-01
1.021739130434782677e-01,5.999999999999999778e-01,4.508228006083512818e-01
1.026086956521739119e-01,5.999999999999999778e-01,4.579474711504056272e-01
1.030434782608695699e-01,5.999999999999999778e-01,4.647328716666478954e-01
1.034782608695652140e-01,5.999999999999999778e-01,4.711951578725929179e-01
1.039130434782608720e-01,5.999999999999999778e-01,4.773497161639690956e-01
1.043478260869565161e-01,5.999999999999999778e-01,4.832112002509940663e-01
1.047826086956521741e-01,5.999999999999999778e-01,4.887935660481607103e-01
1.052173913043478320e-01,5.999999999999999778e-01,4.941101049026051517e-01
1.056521739130434762e-01,5.999999999999999778e-01,4.991734752401712494e-01
1.060869565217391342e-01,5.999999999999999778e-01,5.039957327045199165e-01
1.065217391304347783e-01,5.999999999999999778e-01,5.085883588610423667e-01
1.069565217391304363e-01,5.999999999999999778e-01,5.129622885339210070e-01
1.073913043478260804e-01,5.999999999999999778e-01,5.171279358414244687e-01
1.078260869565217384e-01,5.999999999999999778e-01,5.210952189914276333e-01
1.082608695652173963e-01,5.999999999999999778e-01,5.248735838961926525e-01
1.086956521739130405e-01,5.999999999999999778e-01,5.284720266626355967e-01
1.091304347826086985e-01,5.999999999999999778e-01,5.318991150116287869e-01
1.095652173913043426e-01,5.999999999999999778e-01,5.351630086773366823e-01
1.100000000000000006e-01,5.999999999999999778e-01,5.382714788351536939e-01
1.104347826086956585e-01,5.999999999999999778e-01,5.412319266045031441e-01
1.108695652173913027e-01,5.999999999999999778e-01,5.440514006705502448e-01
1.113043478260869606e-01,5.999999999999999778e-01,5.467366140667856422e-01
1.117391304347826048e-01,5.999999999999999778e-01,5.492939601584383436e-01
1.121739130434782628e-01,5.999999999999999778e-01,5.517295278647743606e-01
1.126086956521739069e-01,5.999999999999999778e-01,5.540491161565228584e-01
1.130434782608695649e-01,5.999999999999999778e-01,5.562582478629499727e-01
1.134782608695652228e-01,5.999999999999999778e-01,5.583621828214520022e-01
1.139130434782608670e-01,5.999999999999999778e-01,5.603659304009778186e-01
1.143478260869565249e-01,5.999999999999999778e-01,5.622742614290975327e-01
1.147826086956521691e-01,5.999999999999999778e-01,5.640917195511164772e-01
1.152173913043478271e-01,5.999999999999999778e-01,5.658226320482772076e-01
1.156521739130434850e-01,5.999999999999999778e-01,5.674711201408113581e-01
1.160869565217391292e-01,5.999999999999999778e-01,5.690411088003676232e-01
1.165217391304347871e-01,5.999999999999999778e-01,5.705363360951830609e-01
1.169565217391304313e-01,5.999999999999999778e-01,5.719603620902454777e-01
1.173913043478260892e-01,5.999999999999999778e-01,5.733165773236382767e-01
1.178260869565217334e-01,5.999999999999999778e-01,5.746082108792504028e-01
1.182608695652173914e-01,5.999999999999999778e-01,5.758383380750714542e-01
1.186956521739130493e-01,5.999999999999999778e-01,5.770098877853772068e-01
1.191304347826086935e-01,5.999999999999999778e-01,5.781256494142398283e-01
1.195652173913043514e-01,5.999999999999999778e-01,5.791882795369661663e-01
1.199999999999999956e-01,5.999999999999999778e-01,5.802003082252770172e-01
1.204347826086956535e-01,5.999999999999999778e-01,5.811641450712872192e-01
1.208695652173912977e-01,5.999999999999999778e-01,5.820820849246304274e-01
1.213043478260869557e-01,5.999999999999999778e-01,5.829563133563857580e-01
1.217391304347826136e-01,5.999999999999999778e-01,5.837889118628194485e-01
1.221739130434782578e-01,5.999999999999999778e-01,5.845818628213277357e-01
1.226086956521739157e-01,5.999999999999999778e-01,5.853370542103831786e-01
1.230434782608695599e-01,5.999999999999999778e-01,5.860562841047217697e-01
1.234782608695652178e-01,5.999999999999999778e-01,5.867412649564728300e-01
1.239130434782608758e-01,5.999999999999999778e-01,5.873936276724261996e-01
1.243478260869565200e-01,5.999999999999999778e-01,5.880149254971437367e-01
1.247826086956521779e-01,5.999999999999999778e-01,5.886066377111605075e-01
1.252173913043478359e-01,5.999999999999999778e-01,5.891701731530810671e-01
1.256521739130434800e-01,5.999999999999999778e-01,5.897068735739579015e-01
1.260869565217391242e-01,5.999999999999999778e-01,5.902180168319358655e-01
1.265217391304347960e-01,5.999999999999999778e-01,5.907048199347718631e-01
1.269565217391304401e-01,5.999999999999999778e-01,5.911684419374728661e-01
1.273913043478260843e-01,5.999999999999999778e-01,5.916099867019499747e-01
1.278260869565217284e-01,5.999999999999999778e-01,5.920305055252615967e-01
1.282608695652174002e-01,5.999999999999999778e-01,5.924309996427012948e-01
1.286956521739130443e-01,5.999999999999999778e-01,5.928124226116914253e-01
1.291304347826086885e-01,5.999999999999999778e-01,5.931756825821582479e-01
1.295652173913043603e-01,5.999999999999999778e-01,5.935216444587932960e-01
1.300000000000000044e-01,5.999999999999999778e-01,5.938511319603504424e-01
1.304347826086956486e-01,5.999999999999999778e-01,5.941649295808811848e-01
1.308695652173912927e-01,5.999999999999999778e-01,5.944637844575769714e-01
1.313043478260869645e-01,5.999999999999999778e-01,5.947484081496682284e-01
1.317391304347826086e-01,5.999999999999999778e-01,5.950194783326123726e-01
1.321739130434782528e-01,5.999999999999999778e-01,5.952776404116066900e-01
1.326086956521739246e-01,5.999999999999999778e-01,5.955235090582680080e-01
1.330434782608695687e-01,5.999999999999999778e-01,5.957576696741359035e-01
1.334782608695652129e-01,5.999999999999999778e-01,5.959806797844862114e-01
1.339130434782608570e-01,5.999999999999999778e-01,5.961930703657722930e-01
1.343478260869565288e-01,5.999999999999999778e-01,5.963953471098543124e-01
1.347826086956521729e-01,5.999999999999999778e-01,5.965879916280275586e-01
1.352173913043478171e-01,5.999999999999999778e-01,5.967714625977164067e-01
1.356521739130434889e-01,5.999999999999999778e-01,5.969461968545628494e-01
1.360869565217391330e-01,5.999999999999999778e-01,5.971126104325119588e-01
1.365217391304347772e-01,5.999999999999999778e-01,5.972710995543681900e-01
1.369565217391304213e-01,5.999999999999999778e-01,5.974220415751837487e-01
1.373913043478260931e-01,5.999999999999999778e-01,5.975657958807222281e-01
1.378260869565217372e-01,5.999999999999999778e-01,5.977027047431399120e-01
1.382608695652173814e-01,5.999999999999999778e-01,5.978330941359185635e-01
1.386956521739130532e-01,5.999999999999999778e-01,5.979572745099936970e-01
1.391304347826086973e-01,5.999999999999999778e-01,5.980755415329223057e-01
1.395652173913043415e-01,5.999999999999999778e-01,5.981881767928541871e-01
1.400000000000000133e-01,5.999999999999999778e-01,5.982954484689798624e-01
1.404347826086956574e-01,5.999999999999999778e-01,5.983976119700520346e-01
1.408695652173913015e-01,5.999999999999999778e-01,5.984949105425015903e-01
1.413043478260869457e-01,5.999999999999999778e-01,5.985875758495964316e-01
1.417391304347826175e-01,5.999999999999999778e-01,5.986758285230201482e-01
1.421739130434782616e-01,5.999999999999999778e-01,5.987598786881854762e-01
1.426086956521739058e-01,5.999999999999999778e-01,5.988399264645335451e-01
1.430434782608695776e-01,5.999999999999999778e-01,5.989161624420078489e-01
1.434782608695652217e-01,5.999999999999999778e-01,5.989887681348405879e-01
1.439130434782608658e-01,5.999999999999999778e-01,5.990579164137287416e-01
1.443478260869565100e-01,5.999999999999999778e-01,5.991237719174318244e-01
1.447826086956521818e-01,5.999999999999999778e-01,5.991864914447680990e-01
1.452173913043478259e-01,5.999999999999999778e-01,5.992462243279454981e-01
1.456521739130434701e-01,5.999999999999999778e-01,5.993031127881144338e-01
1.460869565217391419e-01,5.999999999999999778e-01,5.993572922739895947e-01
1.465217391304347860e-01,5.999999999999999778e-01,5.994088917843469755e-01
1.469565217391304301e-01,5.999999999999999778e-01,5.994580341751635233e-01
1.473913043478260743e-01,5.999999999999999778e-01,5.995048364521315953e-01
1.478260869565217461e-01,5.999999999999999778e-01,5.995494100492440026e-01
1.482608695652173902e-01,5.999999999999999778e-01,5.995918610941131099e-01
1.486956521739130344e-01,5.999999999999999778e-01,5.996322906606550429e-01
1.491304347826087062e-01,5.999999999999999778e-01,5.996707950097426298e-01
1.495652173913043503e-01,5.999999999999999778e-01,5.997074658183974005e-01
1.499999999999999944e-01,8.000000000000000444e-01,6.092731980487272603e-01
1.504347826086956386e-01,8.000000000000000444e-01,6.183834192204700209e-01
1.508695652173913104e-01,8.000000000000000444e-01,6.270598203364154966e-01
1.513043478260869545e-01,8.000000000000000444e-01,6.353230594944586640e-01
1.517391304347825987e-01,8.000000000000000444e-01,6.431928110735475324e-01
1.521739130434782705e-01,8.000000000000000444e-01,6.506878125774416821e-01
1.526086956521739146e-01,8.000000000000000444e-01,6.578259092478169201e-01
1.530434782608695587e-01,8.000000000000000444e-01,6.646240965529363054e-01
1.534782608695652306e-01,8.000000000000000444e-01,6.710985606530500691e-01
1.539130434782608747e-01,8.000000000000000444e-01,6.772647169388725796e-01
1.543478260869565188e-01,8.000000000000000444e-01,6.831372467348941768e-01
1.547826086956521630e-01,8.000000000000000444e-01,6.887301322549146398e-01
1.552173913043478348e-01,8.000000000000000444e-01,6.940566898930294881e-01
1.556521739130434789e-01,8.000000000000000444e-01,6.991296019293291586e-01
1.560869565217391230e-01,8.000000000000000444e-01,7.039609467258051145e-01
1.565217391304347949e-01,8.000000000000000444e-01,7.085622274843536017e-01
1.569565217391304390e-01,8.000000000000000444e-01,7.129443996353521662e-01
1.573913043478260831e-01,8.000000000000000444e-01,7.171178969220174393e-01
1.578260869565217273e-01,8.000000000000000444e-01,7.210926562426511754e-01
1.582608695652173991e-01,8.000000000000000444e-01,7.248781413099212312e-01
1.586956521739130432e-01,8.000000000000000444e-01,7.284833651835119772e-01
1.591304347826086873e-01,8.000000000000000444e-01,7.319169117297886773e-01
1.595652173913043592e-01,8.000000000000000444e-01,7.351869560595760689e-01
1.600000000000000033e-01,8.000000000000000444e-01,7.383012839927068915e-01
1.604347826086956474e-01,8.000000000000000444e-01,7.412673105956886221e-01
1.608695652173912916e-01,8.000000000000000444e-01,7.440920978366236671e-01
1.613043478260869634e-01,8.000000000000000444e-01,7.467823713994188317e-01
1.617391304347826075e-01,8.000000000000000444e-01,7.493445366973191524e-01
1.621739130434782516e-01,8.000000000000000444e-01,7.517846941238908176e-01
1.626086956521739235e-01,8.000000000000000444e-01,7.541086535777686839e-01
1.630434782608695676e-01,8.000000000000000444e-01,7.563219482957473927e-01
1.634782608695652117e-01,8.000000000000000444e-01,7.584298480271557397e-01
1.639130434782608559e-01,8.000000000000000444e-01,7.604373715808780965e-01
1.643478260869565277e-01,8.000000000000000444e-01,7.623492987748993199e-01
1.647826086956521718e-01,8.000000000000000444e-01,7.641701818168243898e-01
1.652173913043478160e-01,8.000000000000000444e-01,7.659043561424672131e-01
1.656521739130434878e-01,8.000000000000000444e-01,7.675559507383175051e-01
1.660869565217391319e-01,8.000000000000000444e-01,7.691288979724606456e-01
1.665217391304347760e-01,8.000000000000000444e-01,7.706269429573588958e-01
1.669565217391304479e-01,8.000000000000000444e-01,7.720536524667857003e-01
1.673913043478260920e-01,8.000000000000000444e-01,7.734124234281446464e-01
1.678260869565217361e-01,8.000000000000000444e-01,7.747064910103913515e-01
